id,local_name,english_name,language,language_code,countries,continent,regions,cultures,time_of_day,time_of_day_more,type_of_dish,type_of_dish_more,utensils,drink,occasions,occasions_more,ingredients,recipe,more_details,public_cc_image_url,public_cc_image_caption,uploaded_image_name,uploaded_image_url,uploaded_image_caption
844,Plov/Palov,Pilaf,Uzbek,uzb,"Russia, Tajikistan, Uzbekistan","Europe, Asia","Central Asia and former Soviet Union republics: Azerbaijan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan",,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,"spoon, hands",,regular,,"lamb, carrot, black pepper, onion, cumin, garlic, rice, onions",,"There are many variations of this across different cultures, countries and some would even have 30+ variations of this dish within the community",https://upload.wikimedia.org/wikipedia/commons/a/a2/Urazmat-Plov.jpg,"white bowl of plov, with grated red carrots and meat slices on top",,,
845,Медовик,Medovik,Russian,rus,"Russia, Ukraine","Europe, Asia",,,['anytime'],,['Dessert'],,Fork,"tea, coffee",regular,,"honey, flour, Sugar, Eggs, smetana (Eastern Europe sour cream)",https://vikalinka.com/my-honey-valentine-russian-honey-and-cream-cake-medovik-or-fire-and-ice/,Most commonly made with 8 layers and remains of the sponge are crumbled on top of the cake.,https://images.pexels.com/photos/12106434/pexels-photo-12106434.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,slice of medovik drizzled in honey on a wooden board,,,
895,Пельмени,Dumplings (Siberian),Russian,rus,"Russia, Ukraine, Kazakhstan, Mongolia","Europe, Asia",Siberia,Siberian indigenous people,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,"Spoon, fork",Not typical,regular,,"onion, dough, meat",https://www.bbcgoodfood.com/recipes/siberian-pelmeni-dumplings,"This dish is usually accompanied by smetana (sour cream) which you use a dip. 

It can also come with bouillon (where it was cooked) or without if like it to be dry. 

Sometimes you fry the dumplings instead of boiling.",https://img.goodfon.ru/wallpaper/nbig/4/45/pelmeni-luk-vodka-khleb.webp,"a portion of pelmeni served on a plate with a fork, with spring opnion garnish, and a piece of dark bread on the side",,,
829,Фунчоза (푼초자),Funchoza,Russian,rus,"Russia, Uzbekistan, Kazakhstan, North Korea","Europe, Asia",Far East (Russia),Belong to 'Koryo-saram' culture of ethnic Koreans in the Soviet Union.,"['lunch', 'dinner']",,"['Starter', 'Salad', 'Side dish', 'Small plate / bowl for sharing']",,"fork, chopsticks",,regular,,"Vegetables, Seasoning, cellophane noodles",,"Can be served cold or at room temperature, originally based on Korean Japchae. A lot of variations exist based on where exactly it is from e.g. Central Asian variants would usually have meats incorporated.",https://c.pxhere.com/photos/40/7b/shrimp_vermicelli_food_shrimp_foodstuff_dish_thailand_food_vermicelli-487274.jpg!d,Funchoza starter served in a plate,,,
868,Runonko,Runo[k]o,Kinyarwanda,kin,Rwanda,Africa,In all the provinces of Rwanda,,['lunch'],,['Main dish - eaten with sides'],,,Any drink,both,,sweet potato,,It is a dish which is prepare by cooking the sweet potatoes under bricks made sand. Under the bricks made in sand there must be fire and wood.,,,,,
744,Kuon,Ugali,Luo,luo,"Rwanda, Tanzania, Uganda, Kenya",Africa,Nyanza,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Cooking stick,No,regular,,"Maize flour, water",,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-7PwqLysRBFa14hQRlZs8AH-aF7Non1PJFtS3eykIX-6ctcuSjLxmgKFoXRejfT8B0_E&usqp=CAU,Grey plate of white kuon (corn-meal) with a side of fried sukumawiki with tomatoes and onions on a brick red surface,,,
149,رز بالخلطه,roz belkhalta,Arabic,ara,"Saudi Arabia, Egypt","Asia, Africa",,,['dinner'],,['Side dish'],,spoon,no,regular,,"offal (liver), rice, raisins, nuts",https://mawdoo3.com/%D8%B7%D8%B1%D9%82_%D8%AA%D8%AD%D8%B6%D9%8A%D8%B1_%D8%A7%D9%84%D8%A3%D8%B1%D8%B2_%D8%A8%D8%A7%D9%84%D8%AE%D9%84%D8%B7%D8%A9,,,,149.jpg,https://drive.google.com/file/d/1jESr4mD0vh3eDc46_XRP-ycOJ-5bumTx/view?usp=sharing,"a big triangular aluminum dish with basmati rice , topped with buts and pieces of stir fired chicken liver"
63,Benachin,BEH-nah-chin,Wollof,wol,"Senegal, Gambia",Africa,All regions,This dish is shared across all regions in both countries,['lunch'],,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Right hand,"Wonjo [WON-JO], Baobab [BA-O-BAB]",both,,"carrot, tomato, black pepper, pumpkin, onion, palm oil, bell pepper, salt, bay leaves, garlic, lime, tomato paste, rice, eggplant, fish, red pepper, Maggi, Cabbage, Casava, Fish stock",https://nationalfoods.org/recipe/national-dish-of-gambia-benachin/,"You've heard of the Ghana-Nigeria Jollof war on which is best.
Having lived in the Sene-Gambia region (Senegal and Gambia) for 7 years, i know the real history of the dish. This dish originates from the Sene-Gambia region for centuries past, it is called Benachin which translates to ""One Pot"". All ingredients are cooked in a pot hence the name One Pot. Usually when cooking you do things simultaneously.

Broken rice is used (very small rice) and it has a very distinctive redish colour and a famous spice in that region caled ""Maggi"" is used to enhance the taste.
I'm Ghanaian so there's 0 bias in this.
And having tasted variants from west African countries, This remains the best and authentic. I rest my case.

The owners of the dish haven't said anything in defence, they are just watching the Ghana man and Nigerians fight for no fruitful reason",,,,,
255,Martabak manis,,Bahasa Indonesia,ind,"Singapore, Brunei Darussalam, Indonesia, Malaysia",Asia,,,['snack'],,['Dessert'],,Fork,,both,,"cheese, vanilla, salt, butter, baking powder, baking soda, flour, Sugar, egg, peanut, water, tapioca flour, chocolate sprinkles",https://tasteofnusa.com/martabak-manis/,"It is a pancake in so far as it is fried in a pan, but is very different to western pancakes. Common toppings include cheese, chocolate, cheese and chocolate. The name etymologically comes from the Arabic مطبق (Murtabak) which is a savoury dish. Martabak manis (manis meaning sweet) the dish however comes from the Fujian region of southern China. Other names for it include Apam Balik and Terang Bulan.",,,,,
249,Bika ambon,,Bahasa Indonesia,ind,"Singapore, Indonesia",Asia,Medan (Indonesia),,"['dinner', 'snack']",,['Dessert'],,fork; spoon,,both,,"Sugar, egg, coconut milk, Yeast, tapioca flour",,,,,,,
247,Sambal,,Bahasa Indonesia,ind,"Singapore, Indonesia, Malaysia",Asia,,,['other'],,['Sauce'],,"spoon, right hand",,regular,,"tomato, salt, shallot, garlic, chili",,"Sambal is a generic term referring to any Indonesian chili sauce and covers a huge variety of types and sauces. The one pictured is a typical sambal merah (red chili sauce) which is often made of chillies, garlic, shallot and tomatoes and then fried. Different locations, ethnic groups and cultural groups will have different variations such as colo-colo in the Maluku islands, which also contains Kemangi (lemon basil) and lime juice but is eaten raw.",,,,,
296,Chicken rice,,English,eng,"Singapore, Malaysia",Asia,Singapore,Chinese dish,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Spoon,,regular,,"rice, chicken",,,,,,,
587,Slaphakskeentjies,Sweet and Sour onions,Afrikaans,afr,Sint Maarten (Dutch part),Europe,,,"['lunch', 'dinner']",,['Side dish'],,Fork,,regular,,"dijon mustard, Sugar, vinegar, onions",https://taste.co.za/recipes/slaphakskeentjies-sweet-and-sour-onions/,,,,,,
742,Syrečky,,Slovakian,slk,Slovakia,Europe,,,['snack'],,"['Starter', 'Side dish', 'Small plate / bowl for sharing']",,,,special,,cheese,,,,,,,
714,Chlebíčky,,Slovakian,slk,Slovakia,Europe,,,['snack'],,"['Starter', 'Small plate / bowl for sharing']",,,,special,Party,"smoked ham, Bread",,,,,,,
709,Dusená kačka s kyslou kapustou,,Slovakian,slk,Slovakia,Europe,,,['lunch'],,['Main dish - stand alone (e.g. one pot meal)'],,knife and fork,,regular,,duck,,,,,,,
708,Pirohy,,Slovakian,slk,Slovakia,Europe,Eastern part of Slovakia,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,Fork,Beer,regular,,Bacon,,,,,,,
833,Kerrievis,Curried Fish,Afrikaans,afr,South Africa,Africa,Cape Town,,"['lunch', 'dinner', 'snack']",,"['Side dish', 'Small plate / bowl for sharing']",,Fork,No,both,Easter,"curry, Snoek",https://fatimasydow.co.za/2020/02/12/pickled-fish/,,No CC Images Available,,,,
699,Babotie,bobo·tie,Afrikaans,afr,South Africa,Africa,,Cape malay,['dinner'],,['Main dish - eaten with sides'],,"knife and fork,  spoon",,regular,,"onion, cayenne pepper, curry powder, bay leaves, cumin, garlic, cinnamon, Milk, raisins, Eggs, apricot jam, Bread, minced meat, tumeric, dried basil, dried oregano, Mrs balls chutney",,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Bobootie_2.JPG/440px-Bobootie_2.JPG,This image shows a zomed in portion of babotie in a white ceramic dish. Bobotie is a dish made of ground beef baked with an egg-based topping,,,
660,Jan Ellis-poeding,Malva pudding,Afrikaans,afr,South Africa,Africa,All regions,,['dinner'],It could be eaten at lunchtime too.,"['Small plate / bowl served as a part of a collection', 'Dessert']",,Spoon,Coffee,both,"Christmas, birthdays, Christenings, weddings - or whenever you feel like a huge treat.","butter, baking powder, baking soda, Milk, Sugar, apricot jam, vanilla essence, cream, water, All-purpose flour",https://wandercapetown.com/recipe/malva-pudding/,,No CC Images Available,,,,
585,Smoorsnoek,,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner', 'snack']",,"['Starter', 'Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"knife and fork, hand",,regular,,"curry, Snoek",https://drizzleanddip.com/2012/10/08/smoorsnoek-like-my-mom-used-to-make/,,No CC Images Available,,,,
584,Kerrie Afval,Offal,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,knife and fork,,regular,Sundays,"offal (tripe), curry",https://www.mylankanfoodjournal.com/tripe-curry/,,No CC Images Available,,,,
583,Wildspastei,Venison Pie,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,knife and fork,,regular,,"venison, cloves, Puff pastry",https://www.paarman.co.za/all-recipes/venison-pie/,,No CC Images Available,,,,
581,Hoender pote,Chicken feet,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner', 'snack']",,"['Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,Hands,,regular,,"salt, pepper, Chicken feet",,,No CC Images Available,,,,
579,Brandewyn tert,Tipsy tart,Afrikaans,afr,South Africa,Africa,,,['snack'],,"['Dessert', 'Other']",,hands,"tea, coffee",regular,,"date, butter, baking soda, Sugar, egg, Maizena, Brandy, Chestnut",https://oldskoolrecipes.com/rum-and-walnut-tipsy-tart-recipe/,,No CC Images Available,,,,
578,Jêm tertjies,Marmelade tarts,Afrikaans,afr,South Africa,Africa,,,"['snack', 'anytime']",,"['Dessert', 'Other']",,Hands,Coffee,regular,,"dough, apricot jam",https://www.google.com/url?sa=i&url=http%3A%2F%2Flekkerreseptevirdiejongergeslag.blogspot.com%2F2013%2F02%2Fkonfyt-tertjies-jam-tarts.html&psig=AOvVaw39IhEXSr2mpRaaNcQTXAc9&ust=1713039157276000&source=images&cd=vfe&opi=89978449&ved=0CBIQjRxqFwoTCPi1k6W-vYUDFQAAAAAdAAAAABAE,,No CC Images Available,,,,
577,Skurwejantjies,,Afrikaans,afr,South Africa,Africa,,,"['breakfast', 'snack']",,"['Dessert', 'Other']",,hands,coffee,regular,,"oat bran, honey, butter, Sugar, Eggs, nuts, desiccated coconut, All-purpose flour",https://maroelamedia.co.za/kos/gebak/resep-hawermoutkoekies/,,No CC Images Available,,,,
576,Koffiekoekies,Coffee biscuits,Afrikaans,afr,South Africa,Africa,,,"['breakfast', 'snack']",,"['Dessert', 'Other']",,hands,Coffee,regular,,"brown sugar, vanilla extract, salt, butter, ground coffee, baking soda, Syrup, flour",https://www.landbou.com/landbou/leefstyl/resepte/koffiekoekies-20180213-3,,No CC Images Available,,,,
575,Waterblommetjie bredie,,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,knife and fork,,both,Special occasions would include Sundays after church,"Lamb Meat, Waterblommetjies",https://esmesalon.com/waterblommetjie-bredie/,,,,,,
574,Koe'sister,,Afrikaans,afr,South Africa,Africa,Cape Malay,Cape Malay,"['lunch', 'dinner', 'snack']",,['Dessert'],,Hands,,regular,,"Syrup, dough, Desiccated coconut",https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.food24.com%2Fyour-step-by-step-guide-to-making-the-best-koesisters%2F&psig=AOvVaw1xmg_NWtRn-jx5rFyLWcLF&ust=1713037813212000&source=images&cd=vfe&opi=89978449&ved=0CBIQjRxqFwoTCLi5raS5vYUDFQAAAAAdAAAAABAI,,https://api.openverse.org/v1/images/22d8d9f7-a059-4111-83e5-9e8efec8c41e/thumb/,"The dough fried in oil, then dipped in a simple syrup and rolled in coconut",,,
572,Vetkoek,,Afrikaans,afr,South Africa,Africa,,,"['breakfast', 'lunch', 'dinner', 'snack']",,"['Starter', 'Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,hands,,regular,,dough,https://www.citizen.co.za/lifestyle/food-and-drink/recipes/recipe-for-the-day-vetkoek-curried-mince/,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Vetkoek_with_mince-001.jpg/500px-Vetkoek_with_mince-001.jpg,Round fried dough,,,
571,Braai broodjies,Toasted sandwhich (toasted on open fire),Afrikaans,afr,South Africa,Africa,,,['lunch'],,"['Side dish', 'Small plate / bowl served as a part of a collection']",,hands,,regular,,"tomato, onion, cheese, Bread",,,,,,,
569,Skilpaadjies,,Afrikaans,afr,South Africa,Africa,,,['dinner'],Often cooked on an open fire (braai),"['Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"knife and fork, hand",,both,,"worcestershire sauce, offal (liver), Caul fat",https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.youtube.com/watch%3Fv%3DpjoRgookh34&ved=2ahUKEwjcyOmUr72FAxUv0QIHHZ4gAUQQtwJ6BAgVEAI&usg=AOvVaw1I-I6cFTvkmyHsOnrrdTHh,,,,,,
428,Padkos,Food for the road,Afrikaans,afr,South Africa,Africa,,,['snack'],,['Other'],Snack food for a journey or day out.,Hands,Any drink,both,In a sense it is a special occasion as this specifically refers to snack food taken on a trip of sorts,"raisins, nuts, dried apricots, dried fruits, sandwich, potato chips, biltong, Droëwors, Sweets",,,,,,,
419,Pap and boerewors,pap and sausage,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,"right hand, knife and fork",,regular,,"tomato, boerewors, Mielie meal, onions, tomato relish",https://melissamayo.com/recipe/mielie-pap-gravy-boerewors/,This is a common meal and can be found at South African braais typically,,,419.jpg,https://drive.google.com/file/d/1u31xyGbktrlK-ul2Wu9nywiJrGHZ6v52/view?usp=sharing,Two boerewors sausages served with white pap and green morogo
208,Hertzogkoekie,,Afrikaans,afr,South Africa,Africa,,"Afrikaans, Cape Malay",['snack'],,['Dessert'],,Hands,"Tea, coffee",both,This is typically eaten for Eid within the Cape Malay community,"butter, flour, Sugar, apricot jam, desiccated coconut",,"They are also known as Hertzoggies and they named after the South African politician, Prime Minister (1924–1939) and Boer War General J. B. M. Hertzog",No CC Images Available,,,,
207,Roosterkoek,,Afrikaans,afr,South Africa,Africa,,Khoi,"['lunch', 'dinner', 'snack']",,['Side dish'],,hands,,regular,,"sunflower oil, salt, flour, dough, Sugar","https://southafricanrecipe.co.za/recipes/roosterkoek/#:~:text=The%20roots%20of%20roosterkoek%2C%20like,on%20conjecture%20than%20hard%20evidence.","This is said to have originated with the Khoi people in South Africa, before the arrival of the Europeans. It is cooked on an open fire.",,,,,
172,Sosatie,Meat on skewers,Afrikaans,afr,South Africa,Africa,"Western Cape, all",Cape Malay,"['lunch', 'dinner', 'anytime']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,hands,,regular,,"meat, red peppers, green peppers, dried apricots",https://www.food.com/recipe/sosaties-south-african-kebabs-119965,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Chicken_sosatie.jpg/398px-Chicken_sosatie.jpg?20100824112902,Chicken kebab with vegetables on the side,,,
163,Potjiekos,Beef Stew with veggies,Afrikaans,afr,South Africa,Africa,,Afrikaans,['dinner'],,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,"Spoon, fork",,regular,,"pork, potato, venison, mielies, meat, Vegetables, game meat",https://wandercapetown.com/recipe/chicken-potjie/,"Potjiekos comes from the Voortrekkers
It is cooked in a characteristic pot called a potjie, which resembles a cauldron and it's prepared over an open fire outside",https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/The_Potjie_is_ready.JPG/440px-The_Potjie_is_ready.JPG,"A rich beef stew with halved vegetables such as carrots, corn, and potatoes cooked in a 3 legged, round cast iron pot",,,
139,Tamatiebredie,Tomato stew,Afrikaans,afr,South Africa,Africa,Western Cape,Cape Malay,['dinner'],,['Main dish - eaten with sides'],,"Spoon, fork",,regular,,"tomato, mutton, cardamom, ginger, rice, cinnamon, Vegetables, chillis, cloves",https://www.woolworths.co.za/content/recipe/lamb/tamatie-bredie/_/A-cmp101067,,,,,,
121,Melkkos,,Afrikaans,afr,South Africa,Africa,,Afrikaans,"['lunch', 'dinner']",,['Dessert'],,spoon,,regular,,"butter, cinnamon, Milk, Sugar, cake flour",https://taste.co.za/recipes/melkkos-3/,This is typically eaten warm,No CC Images Available,,,,
117,Droëwors,,Afrikaans,afr,South Africa,Africa,,,"['snack', 'anytime']",,['Other'],Snack,hands,,regular,,dried beef sausage,,This is typically enjoyed in the same settings with biltong,No CC Images Available,,,,
116,Biltong,,Afrikaans,afr,South Africa,Africa,,,"['snack', 'anytime']",,['Other'],snack,hands,,regular,,"beef, dried meat",,"This is typically enjoyed as a snack, or a snack when hosting friends and is almost always seen at a rugby game when hosting friends to watch",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Sliced_Biltong.jpg/440px-Sliced_Biltong.jpg,sliced dried  spiced and salted beef,,,
115,Ouma Beskuit,Rusks,Afrikaans,afr,South Africa,Africa,,,"['snack', 'anytime']",,['Other'],Snack,"Hands, spoon","tea, coffee",regular,,"flour, Sugar, egg, Yeast",,"This snack can be homemade, but the version I’ve shared is specifically the Ouma Beskuit is a staple in most South African households. It can be eaten by dipping it in some hot drink to soften it, or you can enjoy it dry",No CC Images Available,,,,
95,Spatlo,"kota, skhambane",Afrikaans,afr,South Africa,Africa,Gauteng,,['lunch'],,['Main dish - stand alone (e.g. one pot meal)'],This is typically streetfood,hands,,regular,,"cheese, egg, slap chips, sausage, beef patty, atchar, polony, quarter loaf of bread",,"this is a street food, typically eaten in South Africa",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Spatlo01.jpg/440px-Spatlo01.jpg,"a quarter slice of bread with fries, fried sausges, melted cheese, lettuce and egg",,,
94,Braaivleis,Barbequed meat,Afrikaans,afr,South Africa,Africa,,,"['lunch', 'dinner', 'other']","Braais are social events and take a while, so it could be anytime of day",['Main dish - eaten with sides'],,"Hands, knife and fork","Alcholic beverages, beer, brandy and coke, non alcoholic soft drinks",both,"normal dinner,  social gathering","boerewors, Steak, Pork chops",,Braais can be made by burning either wood or charcoal,,,94.jpg,https://drive.google.com/file/d/1KjCTe57fPG3UTj3BXCUbUQbR4YPxLQBI/view?usp=sharing,meat cooked on a braai also known as a barbeque
81,Melktert,Milktart,Afrikaans,afr,South Africa,Africa,,Afrikaans,"['snack', 'other']",,['Dessert'],,Fork,Tea and/or coffee,regular,,"butter, cinnamon, Baked crust, Milk, Sugar, Eggs",https://www.allrecipes.com/recipe/80160/south-african-melktert-milk-tart/,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Melktert.jpg/500px-Melktert.jpg,A pie made with a crust and thick milky filling,,,
42,Bobotie,,Afrikaans,afr,South Africa,Africa,"Bokaap,
Cape Town,
Western Cape","Cape Malay, Afrikaans","['lunch', 'dinner']",,['Main dish - eaten with sides'],,,,regular,,"turmeric, rice, egg, Curried mince, raisins",https://www.getaway.co.za/food/recipes-food/traditional-south-african-bobotie-recipe/,The recipe for this dish was first published in a Dutch cookbook (1609) and then brought to South Africa by Duthc Settlers / Dutch East India Trading Company. It was adopted by the Cape Malay community and has evolved over time to the dish we know today.,https://live.staticflickr.com/4034/5145742964_22a298bbd4_b.jpg,ground beef baked with an egg-based topping,,,
27,Koeksister,,Afrikaans,afr,South Africa,Africa,,,['snack'],,['Dessert'],,,,regular,,"Syrup, dough",,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Koeksisters.jpg/440px-Koeksisters.jpg,sugar-glazed fried braided dough,,,
122,Malva Pudding,,"Afrikaans, English","afr, eng",South Africa,Africa,,Afrikaans,['other'],,['Dessert'],,"Spoon, fork",,regular,,"brown sugar, butter, Milk, egg, apricot jam, vinegar, vanilla essence, cream",https://wandercapetown.com/recipe/malva-pudding/,this can be enjoyed warm and with custard and Ultramel Custard is an absolute favourite of most South Africans,https://upload.wikimedia.org/wikipedia/commons/b/b1/Malva_Pudding.jpg,Yellow-ish moist cake with a brown top layer,,,
876,Three bean salad,,English,eng,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner']",,['Side dish'],"Carrots, Robot peppers, Onion, green beans, baked beans",,,regular,,"Green bean, onions, carrots, robot peppers, baked beans",https://cookpad.com/za/recipes/17309725-sweet-and-sour-carrots-and-3-beans?ref=guest_feed,,,,876.jpg,https://drive.google.com/file/d/12QsoK20ANxR3TXSqpYjtHQMdH5EUeeEi/view?usp=sharing,"bowl of salad consisting of baked beans, kidney beans and green beans in a sauce"
586,Soetpatatgebak,Sweetpotato bake,English,eng,South Africa,Africa,,,"['lunch', 'dinner']",,"['Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,Fork,,regular,,"honey, butter, sweet potato, Sugar",https://www.foodnetwork.com/recipes/tyler-florence/roasted-sweet-potatoes-with-honey-butter-recipe-1946538,,No CC Images Available,,,,
573,Mrs Balls Chutney,Mrs Balls Chutney,English,eng,South Africa,Africa,,,"['lunch', 'dinner', 'snack']",,"['Sauce', 'Other']",Often added to stews and food during cooking for flavour,spoon,,regular,,"peach, vinegar, Mixed fruit",https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.foodleclub.com%2Fmrs-balls-chutney-copycat-recipe%2F&psig=AOvVaw07ryOWEIJYUYyZSI93q9ll&ust=1713037047075000&source=images&cd=vfe&opi=89978449&ved=0CBIQjRxqFwoTCKDPsbi2vYUDFQAAAAAdAAAAABAE,,No CC Images Available,,,,
126,Bunny chow,,English,eng,South Africa,Africa,Durban,Indian South African,['lunch'],,['Main dish - stand alone (e.g. one pot meal)'],,Hands,,regular,,"curry, hollowed half loaf of white bread",https://greatcurryrecipes.net/2022/08/15/bunny-chow-recipe/,This is a streetfood,https://upload.wikimedia.org/wikipedia/commons/7/70/Quarter_Mutton_Bunny_Chow.jpg,a quarter slice of bread with a thick curry inside the bread overflowing,,,
125,Gatsby,,English,eng,South Africa,Africa,"Cape Town, Western Cape",,['lunch'],,['Main dish - stand alone (e.g. one pot meal)'],,hands,,regular,,"meat, slap chips, atchar, submarine sandwich breadroll",https://taste.co.za/recipes/the-iconic-gatsby/,"This dish originated in the Cape Flats, and the name alludes to the Great Gatsby which was playing at the cinema near the store where the owner created this sandwich as way to revive his store and help hungry workers with a quick, filling meal",,,,,
124,gemsquash,,English,eng,South Africa,Africa,,,"['lunch', 'dinner']",,['Side dish'],,knife and fork,,regular,,Gem squash,,"There are many ways to prepare gemsquash, including boiling or baking them. You can choose to eat the seeds or not. Many people like adding some butter to their cooked gemsquash",https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Cucurbita-pepo_-_Gem_Squash.JPG/726px-Cucurbita-pepo_-_Gem_Squash.JPG?20120312213608,Whole gemsquash - green round vegetable,,,
120,Cape Malay Curry,,English,eng,South Africa,Africa,"Cape Town, Western Cape",Cape Malay,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,"knife and fork, spoon",,regular,,"tomato, onion, potato, ginger, garlic, coriander, turmeric, rice, chicken, cinnamon, red chilli, mango chutney",,,No CC Images Available,,,,
119,Peppermint Crisp Tart,,English,eng,South Africa,Africa,,,"['anytime', 'other']",,['Dessert'],,"fork, spoon","tea, coffee",both,South African Christmas,"condensed milk, Nestle Peppermint Crisp (South African), South African Coconut Tennis biscuits, Nestle Caramel Treat",,,No CC Images Available,,,,
678,Curry and Vetkoek,Fet-kook,"English, Afrikaans","eng, afr",South Africa,Africa,Western Cape,,"['lunch', 'dinner', 'anytime']",,['Main dish - stand alone (e.g. one pot meal)'],,Both hands,No,regular,,"sunflower oil, active dry yeast, salt, Sugar, water, Flour",,,https://api.openverse.org/v1/images/09a13224-d335-42c6-94fe-c8d04847235b/thumb/,curry and fried dough,,,
824,uphuthu na masi,maize pap and maas,IsiZulu,zul,South Africa,Africa,kwa-Zulu Natal,South Africa,"['lunch', 'dinner']",,['Small plate / bowl served as a part of a collection'],Putu is made of grounded maize meal,spoon,water,regular,most summer,"salt, Boiling water, Maize meal, fermented milk",https://parsonsnose.co.uk/journal/articles/authentic-south-african-cooking-uphuthu-namasi-2021-11-23,"Maas reminds me of my grandmom. she used to make mass for us when we coming back from school special in summer, so that we will be cool down and sleep.Because she new maas will make fall asleep so quickly",,,824.jpg,https://drive.google.com/file/d/1_jciOOVRvhkUHXF8hjqTIH9IEpYEx7eL/view?usp=sharing,Crumbly maize meal porridge in a bowl with sour cream in a cup and a yellow bottle of the sour cream package
206,Ujeqe,,IsiZulu,zul,South Africa,Africa,Kwa-Zulu Natal,Zulu people,"['breakfast', 'lunch', 'dinner', 'anytime']",,['Main dish - eaten with sides'],,Fingers,,both,"Heritage day, Christmas","flour, Yeast, water",https://cookpad.com/uk/recipes/6290421-ujeqe-tradition-steam-bread,,No CC Images Available,,,,
875,Mashonzha,Mopane stew,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,,,regular,,mopane worms,https://taste.co.za/recipes/mopane-stew-mashonzha/,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Mopane-Raupen_gekocht.JPG/440px-Mopane-Raupen_gekocht.JPG,Mopani worms cooked with onions,,,
847,Ditloo,jugo beans,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner', 'anytime']",,"['Side dish', 'Main dish - eaten with sides']",,,,regular,,jugo beans,,,,,847.jpg,https://drive.google.com/file/d/1_Lj78OBnwEqAMV_5DIablthJgYwGRknf/view?usp=sharing,boiled jugo beans in a plate
827,mogodu,tripe,Sepedi,nso,South Africa,Africa,Northern parts of South Africa,Bapedi,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,,,regular,,"parsley, butter, tripe, Sugar, Yeast, cake flour",https://www.foodiesofsa.com/mala-magodu-dombolo,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Mala_Mogodu01.jpg/450px-Mala_Mogodu01.jpg?20210618071055,Cow tripe cut into small pieces with gravy  in a pot,,,
