country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
False,Kenya,Uganda,0.5,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner']",0.3333333333333333,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['Beans'],"['Beans', 'Chapatti', 'Maize meal', 'Vegetable oil', 'Onions', 'Tomatoes', 'Peppers', 'Salt', 'Black pepper', 'Garlic', 'Potatoes']"
False,Kenya,Uganda,0.5,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['Beans'],"['Beans', 'Chapatti', 'Maize meal', 'Onions', 'Tomatoes', 'Vegetable oil', 'Salt', 'Black pepper', 'Chili peppers', 'Garlic', 'Water']"
False,Kenya,Uganda,0.5,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner']",0.3333333333333333,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Other']",,0.09090909090909091,['Beans'],"['Beans', 'Chapatti', 'Maize meal', 'Vegetable oil', 'Onions', 'Tomatoes', 'Potatoes', 'Salt', 'Black pepper', 'Chili peppers', 'Fresh coriander']"
False,Kenya,Uganda,0.25,"['dinner', 'anytime']","['breakfast', 'lunch', 'dinner']",0.0,['Main dish - eaten with sides'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['Beans'],"['Beans', 'Chapatti', 'Maize meal', 'Vegetable oil', 'Onions', 'Tomatoes', 'Chilies', 'Garlic', 'Salt', 'Black pepper', 'Cilantro']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.6666666666666666,"['mushroom', 'onions', 'garlic', 'ginger', 'tomatoes', 'pepper', 'salt', 'vegetable oil']","['mushroom', 'Gnuts', 'plantain', 'beans', 'onions', 'garlic', 'ginger', 'tomatoes', 'pepper', 'salt', 'black pepper', 'vegetable oil']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.0,['Main dish - eaten with sides'],"['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand']",,0.1,['groundnuts'],"['mushroom', 'groundnuts', 'beans', 'onions', 'garlic', 'tomatoes', 'chili peppers', 'salt', 'pepper', 'vegetable oil']"
True,Uganda,Uganda,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,['Main dish - eaten with sides'],"['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand']",,0.08333333333333333,['Garlic'],"['mushroom', 'Gnuts', 'Bananas', 'Beans', 'Potatoes', 'Onions', 'Tomatoes', 'Garlic', 'Peanuts', 'Salt', 'Black pepper', 'Vegetable oil']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce']",0.0,"['Fingers', 'Other']",,0.08333333333333333,['mushroom'],"['mushroom', 'Gnuts', 'Matoke', 'Beans', 'Onions', 'Tomatoes', 'Peppers', 'Potatoes', 'Garlic', 'Paprika', 'Salt', 'Black pepper']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Soup', 'Sauce']",0.0,"['Fingers', 'Other']",,0.25,"['mushroom', 'garlic', 'ginger']","['mushroom', 'gnuts', 'plantain', 'beans', 'onions', 'tomatoes', 'peppers', 'garlic', 'ginger', 'chili peppers', 'salt', 'vegetable oil']"
False,Greece,Uganda,0.2,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.09090909090909091,['maize'],"['maize', 'beans', 'onions', 'tomatoes', 'peppers', 'potatoes', 'okra', 'vegetable oil', 'salt', 'black pepper', 'garlic']"
False,Greece,Uganda,0.0,"['lunch', 'dinner']","['breakfast', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['maize'],"['maize', 'Maize meal', 'Beans', 'Vegetable oil', 'Onions', 'Garlic', 'Tomatoes', 'Chili peppers', 'Salt', 'Black pepper', 'Potatoes']"
False,Greece,Uganda,0.5,"['dinner', 'snack', 'anytime']","['breakfast', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['maize'],"['maize', 'beans', 'onions', 'tomatoes', 'potatoes', 'chilies', 'garlic', 'ginger', 'salt', 'black pepper', 'vegetable oil']"
False,Greece,Uganda,0.2,"['dinner', 'lunch', 'anytime']","['breakfast', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.0,"['Fingers', 'Right Hand']",,1.0,"['maize', 'beans', 'onions', 'garlic', 'tomatoes', 'potatoes', 'peppers', 'coriander', 'cumin', 'salt', 'vegetable oil']","['maize', 'beans', 'onions', 'garlic', 'tomatoes', 'potatoes', 'peppers', 'coriander', 'cumin', 'salt', 'vegetable oil']"
False,Greece,Uganda,0.2,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack', 'anytime']",0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.0,"['Fingers', 'Spoon']",,0.09090909090909091,['maize'],"['maize', 'Cassava leaves', 'Onions', 'Garlic', 'Tomatoes', 'Beef or goat meat', 'Potatoes', 'Carrots', 'Green peppers', 'Salt', 'Black pepper']"
False,Kenya,Uganda,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",,0.14285714285714285,"['tomato', 'onion']","['carrot', 'tomato', 'onion', 'pork', 'green peppers', 'Irish Potato', 'Plantain', 'Garlic', 'Ginger', 'Beef or Goat Meat', 'Potatoes', 'Chili Peppers', 'Salt', 'Black Pepper']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Spoon']",,0.18181818181818182,"['tomato', 'onion']","['carrot', 'tomato', 'onion', 'pepper', 'garlic', 'ginger', 'beans', 'peas', 'plantain', 'salt', 'vegetable oil']"
False,Kenya,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Spoon']",,0.3333333333333333,"['Tomato', 'Onion']","['Carrot', 'Tomato', 'Onion', 'Potatoes', 'Pepper', 'Water']"
False,Nigeria,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Other']",,0.15384615384615385,"['tomato', 'onion']","['carrot', 'tomato', 'onion', 'green peppers', 'Irish Potato', 'plantains', 'beans', 'garlic', 'chili peppers', 'ginger', 'cumin', 'coriander', 'vegetable oil']"
False,Nigeria,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Other']",,0.6,"['Tomato', 'Onion', 'Green peppers']","['carrot', 'tomato', 'onion', 'pork', 'green peppers']"
False,Nigeria,Uganda,0.0,"['lunch', 'dinner']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,1.0,"['onion', 'salt']","['onion', 'salt']"
False,Cameroon,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,1.0,"['onion', 'salt']","['onion', 'salt']"
False,Nigeria,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,1.0,"['onion', 'salt']","['onion', 'salt']"
False,Nigeria,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,0.18181818181818182,"['onion', 'salt']","['onion', 'salt', 'Grasshoppers', 'Banana', 'Maize Meal', 'Vegetable Oil', 'Tomatoes', 'Green Peppers', 'Black Pepper', 'Chili Peppers', 'Garlic']"
False,Cameroon,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,1.0,"['Onions', 'Salt']","['onion', 'salt']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand']",,0.09090909090909091,['Peanuts'],"['Gnuts', 'Beef or goat meat', 'Onions', 'Garlic', 'Tomatoes', 'Potatoes', 'Carrots', 'Peas', 'Okra', 'Spices (e.g. cumin, coriander, turmeric)', 'Vegetable oil']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.09090909090909091,['peanuts'],"['Gnuts', 'Peanut sauce', 'Chicken or beef', 'Onions', 'Garlic', 'Tomatoes', 'Potatoes', 'Carrots', 'Green beans', 'Bamia (Okra)', 'Rice or Matooke (Starch)']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Soup', 'Sauce']",0.0,"['Fingers', 'Other']",,0.09090909090909091,['Peanuts'],"['Gnuts', 'Goat meat', 'Onions', 'Tomatoes', 'Garlic', 'Ginger', 'Potatoes', 'Carrots', 'Beans', 'Peppers', 'Vegetable oil']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.5454545454545454,"['Peanuts', 'Onions', 'Tomatoes', 'Tomato puree', 'Spices', 'Vegetable oil']","['Gnuts', 'Beef or Goat meat', 'Onions', 'Tomatoes', 'Potatoes', 'Carrots', 'Green beans', 'Peas', 'Tomato puree', 'Spices (e.g. cumin, coriander, turmeric)', 'Vegetable oil']"
True,Uganda,Uganda,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.09090909090909091,['Peanuts'],"['Gnuts', 'Goat meat', 'Vegetables', 'Potatoes', 'Onions', 'Garlic', 'Tomatoes', 'Green beans', 'Peanuts', 'Salt', 'Black pepper']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",,0.2857142857142857,"['tomato', 'onion', 'beef', 'green peppers']","['tomato', 'onion', 'salt', 'beef', 'green peppers', 'water', 'banana leaf', 'garlic', 'ginger', 'peppers', 'potatoes', 'plantains', 'beans', 'vegetable oil']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",,0.2857142857142857,"['tomato', 'onion', 'beef', 'peppers']","['tomato', 'onion', 'salt', 'beef', 'green peppers', 'water', 'banana leaf', 'garlic', 'ginger', 'potatoes', 'peppers', 'chilies', 'spinach', 'beans']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand']",,1.0,"['tomato', 'onion', 'beef', 'green peppers']","['tomato', 'onion', 'beef', 'green peppers']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.5,"['tomato', 'onion', 'salt', 'beef', 'green peppers']","['tomato', 'onion', 'salt', 'beef', 'green peppers', 'garlic', 'potatoes', 'carrots', 'peppers', 'black pepper']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",,0.23076923076923078,"['tomato', 'onion', 'beef']","['tomato', 'onion', 'beef', 'green peppers', 'water', 'banana leaf', 'Garlic', 'Potatoes', 'Carrots', 'Peas', 'Okra', 'Ginger', 'Tomato paste']"
False,India,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,0.08333333333333333,['rice'],"['whole wheat flour', 'rice', 'Plantain', 'Onion', 'Tomato', 'Garlic', 'Chili pepper', 'Salt', 'Black pepper', 'Vegetable oil', 'Potato', 'Cilantro']"
False,India,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,0.08333333333333333,['rice'],"['whole wheat flour', 'rice', 'Bananas', 'Millet flour', 'Sugar', 'Salt', 'Ghee or vegetable oil', 'Water', 'Cardamom', 'Cinnamon', 'Raisins', 'Nutmeg']"
False,India,Uganda,0.0,"['lunch', 'dinner']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Spoon']",,0.08333333333333333,['rice'],"['whole wheat flour', 'rice', 'Bananas', 'Millet flour', 'Sugar', 'Eggs', 'Vegetable oil', 'Salt', 'Baking powder', 'Milk', 'Butter', 'Vanilla']"
False,India,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Right Hand']",,0.08333333333333333,['rice'],"['whole wheat flour', 'rice', 'Bananas', 'Millet flour', 'Onions', 'Garlic', 'Tomatoes', 'Green chilies', 'Salt', 'Black pepper', 'Vegetable oil', 'Water']"
False,India,Uganda,0.0,"['lunch', 'dinner', 'anytime']","['breakfast', 'snack']",0.25,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish', 'Dessert']",0.0,"['Fingers', 'Right Hand']",,0.08333333333333333,['rice'],"['whole wheat flour', 'rice', 'Cassava leaves', 'Onions', 'Garlic', 'Tomatoes', 'Potatoes', 'Beef or goat meat', 'Salt', 'Black pepper', 'Tomato paste', 'Vegetable oil']"
False,India,Uganda,0.6,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish']",0.0,"['Fingers', 'Right Hand']","Plates, Fork , Table Knife",0.2727272727272727,"['wheat flour', 'salt', 'water']","['onion', 'whole wheat flour', 'salt', 'water', 'maize flour', 'vegetable oil', 'yeast', 'sugar', 'rice flour', 'baking powder', 'ghee']"
False,India,Uganda,0.6,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish']",0.0,"['Fingers', 'Right Hand']","Plates, Fork , Table Knife",1.0,"['onion', 'salt', 'water']","['onion', 'salt', 'water']"
False,India,Uganda,0.6,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Side dish']",0.0,"['Fingers', 'Other']","Plates, Fork , Table Knife",0.16666666666666666,"['salt', 'water']","['onion', 'whole wheat flour', 'salt', 'water', 'maize flour', 'vegetable oil', 'baking powder', 'sugar', 'yeast', 'milk', 'egg', 'cinnamon']"
False,India,Uganda,0.6,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Side dish', 'Main dish - eaten with sides']","['Starter', 'Side dish']",0.0,"['Fingers', 'Other']","Plates, Fork , Table Knife",0.16666666666666666,"['salt', 'water']","['onion', 'whole wheat flour', 'salt', 'water', 'Maize flour', 'Sugar', 'Vegetable oil', 'Yeast', 'Baking powder', 'Cumin seeds', 'Coriander seeds', 'Ginger']"
False,India,Uganda,0.6,"['lunch', 'dinner', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Side dish', 'Main dish - eaten with sides']","['Starter', 'Side dish']",0.0,"['Fingers', 'Right Hand', 'Left Hand']","Plates, Fork , Table Knife",1.0,"['onion', 'salt', 'water']","['onion', 'salt', 'water']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",1.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.08333333333333333,['Beans'],"['beef', 'Beans', 'Matooke', 'Vegetables', 'Potatoes', 'Onions', 'Tomatoes', 'Peas', 'Cassava', 'Plantains', 'Ginger', 'Garlic']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",1.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.08333333333333333,['beans'],"['beef', 'beans', 'matooke', 'vegetables', 'potatoes', 'onions', 'tomatoes', 'peppers', 'cassava leaves', 'groundnuts', 'meat or chicken', 'salt']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",1.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Fingers', 'Right Hand', 'Left Hand']","Plates, Fork , Table Knife, Spoon",0.08333333333333333,['beans'],"['beef', 'Beans', 'Matooke', 'plantains', 'sweet potatoes', 'peanuts', 'onions', 'garlic', 'tomatoes', 'green peppers', 'vegetable oil', 'salt']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",1.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.18181818181818182,"['Beans', 'Matooke']","['beef', 'Beans', 'Matooke', 'Vegetables', 'Onions', 'Tomatoes', 'Peppers', 'Potatoes', 'Cassava leaves', 'Ginger', 'Garlic']"
False,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",1.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.08333333333333333,['beans'],"['beef', 'beans', 'matooke', 'plantains', 'potatoes', 'onions', 'garlic', 'tomatoes', 'peppers', 'vegetable oil', 'salt', 'peanuts']"
True,Uganda,Uganda,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.09090909090909091,['chicken'],"['chicken', 'beans', 'onions', 'garlic', 'ginger', 'tomatoes', 'chili peppers', 'paprika', 'salt', 'black pepper', 'vegetable oil']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand', 'Left Hand']","Plates, Fork , Table Knife, Spoon",0.1,['chicken'],"['Chicken', 'Onions', 'Garlic', 'Tomatoes', 'Peanuts', 'Chili peppers', 'Coriander', 'Cumin', 'Turmeric', 'Potatoes']"
True,Uganda,Uganda,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.1,['Chicken'],"['chicken', 'Onions', 'Garlic', 'Tomatoes', 'Green peppers', 'Potatoes', 'Carrots', 'Salt', 'Black pepper', 'Peanut sauce']"
True,Uganda,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.09090909090909091,['chicken'],"['chicken', 'beans', 'onions', 'garlic', 'tomatoes', 'peppers', 'chili peppers', 'ginger', 'salt', 'black pepper', 'coconut milk']"
True,Uganda,Uganda,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Sauce', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Other']","Plates, Fork , Table Knife, Spoon",0.1,['chicken'],"['Chicken', 'Onions', 'Garlic', 'Tomatoes', 'Potatoes', 'Green beans', 'Pepper', 'Salt', 'Black pepper', 'Bulgar wheat']"
False,Fiji,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.25,['salt'],"['tomatoes', 'vegetable oil', 'onions', 'black pepper']"
False,Fiji,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.18181818181818182,"['Millet Flour', 'Cassava flour']","['Millet flour', 'Cassava flour', 'Bananas', 'Vegetable oil', 'Onions', 'Garlic', 'Ginger', 'Salt', 'Black pepper', 'Water', 'Cassava leaves']"
False,Fiji,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.6666666666666666,"['plantain', 'onions', 'garlic', 'ginger', 'tomatoes', 'salt', 'black pepper', 'vegetable oil']","['millet flour', 'cassava flour', 'plantain', 'peanut sauce', 'onions', 'garlic', 'ginger', 'chili peppers', 'tomatoes', 'salt', 'black pepper', 'vegetable oil']"
False,Fiji,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.2,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Other']","Plates, Fork , Table Knife, Spoon",0.08333333333333333,['Potato'],"['Millet Flour', 'Cassava flour', 'Plantain', 'Onion', 'Tomato', 'Green pepper', 'Salt', 'Black pepper', 'Garlic', 'Vegetable oil', 'Potato', 'Beef or goat meat']"
False,Fiji,Uganda,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.25,"['Fingers', 'Spoon']","Plates, Fork , Table Knife, Spoon",0.16666666666666666,"['pumpkin', 'salt']","['plantains', 'beans', 'onions', 'garlic', 'ginger', 'chili peppers', 'tomatoes', 'pumpkin', 'salt', 'black pepper', 'millet flour', 'cassava flour']"
