id,seed,local_name,apologize,not known,not real,take a guess,describe
261,3,Lechon Baboy,False,False,False,False,"`Lechon Baboy` is a popular dish in Filipino cuisine, known for being a centerpiece during special occasions and celebrations. It is essentially a whole roasted pig that is traditionally cooked over charcoal. The pig is seasoned with a mix of herbs, spices, and sometimes lemongrass to give it a flavorful and aromatic taste. The skin of the pig is especially prized for its crispy texture, and the meat is tender and juicy. The dish is typically served with a liver-based sauce or vinegar for dipping. `Lechon Baboy` is a labor-intensive dish that requires expertise to achieve the perfect balance of crispy skin and succulent meat. It is widely enjoyed across the Philippines and is often considered a symbol of hospitality and generosity."
261,4,Lechon Baboy,False,False,False,False,"`Lechon Baboy` is a popular Filipino dish that consists of a whole roasted pig. The pig is usually seasoned with a variety of herbs and spices, then slowly roasted over an open flame until the skin is crispy and golden brown. The meat is typically juicy and flavorful, with a perfect balance of savory and salty flavors. `Lechon Baboy` is often served during special occasions and celebrations in the Philippines, and is commonly enjoyed with rice and dipping sauces. It is considered a festive centerpiece dish that brings families and friends together to enjoy a delicious meal."
260,0,Chicken Adobo (Stew),False,False,False,False,"Chicken Adobo is a popular Filipino dish known for its savory and tangy flavor profile. It is typically made by marinating chicken pieces in a mixture of vinegar, soy sauce, garlic, bay leaves, and black peppercorns. The marinated chicken is then simmered in the same marinade until the meat is tender and flavorful. 

The dish is characterized by its balance of salty, sour, and slightly sweet flavors, with the vinegar providing a distinct tanginess. The slow cooking process allows the meat to absorb the flavors of the marinade, resulting in a rich and aromatic stew.

Chicken Adobo is often served with steamed white rice, and it is a staple in Filipino households and gatherings. It can be enjoyed hot or cold, and the leftovers tend to taste even better the next day as the flavors continue to meld together. It is a comfort food for many Filipinos and is loved for its simplicity and delicious taste."
260,1,Chicken Adobo (Stew),False,False,False,False,"Chicken Adobo is a popular Filipino dish that features chicken pieces simmered in a marinade made with vinegar, soy sauce, garlic, bay leaves, and black peppercorns. The dish is known for its unique sweet, salty, and tangy flavor profile. It is often described as a savory stew with a rich and slightly tangy sauce that is perfect for soaking rice. Chicken Adobo is a well-loved comfort food in the Philippines and is often served during family gatherings and special occasions."
260,2,Chicken Adobo (Stew),False,False,False,False,"Chicken Adobo is a popular Filipino dish that is typically made with chicken pieces (often thighs and drumsticks) marinated and cooked in a mixture of vinegar, soy sauce, garlic, bay leaves, and black peppercorns. The dish is then simmered until the chicken is tender and the flavors have melded together to create a rich and savory stew. It is often served with rice and can be garnished with green onions or hard-boiled eggs. Chicken Adobo is known for its flavorful and tangy taste, with the vinegar and soy sauce providing a perfect balance of sweetness and saltiness. It is a staple in Filipino households and is often served during gatherings and special occasions."
260,3,Chicken Adobo (Stew),False,False,False,False,"Chicken Adobo is a popular Filipino dish that is well-loved for its savory, tangy, and slightly sweet flavors. It is a stew made with chicken pieces simmered in a mixture of vinegar, soy sauce, garlic, bay leaves, and black peppercorns. The slow cooking process allows the chicken to absorb the rich flavors of the marinade, resulting in a tender and flavorful dish. Chicken Adobo is typically served with steamed rice and garnished with green onions or cilantro. It is a comfort food in Filipino households and is often enjoyed during family gatherings and special occasions."
260,4,Chicken Adobo (Stew),False,False,False,False,"Chicken Adobo is a popular Filipino dish that is essentially a stew made with chicken, vinegar, soy sauce, garlic, bay leaves, and black peppercorns. It is often referred to as the national dish of the Philippines due to its widespread popularity and is a staple in Filipino cuisine. The dish is known for its savory, tangy, and slightly sweet flavor profile, with the chicken being braised in the flavorful sauce until it is tender and soaked with the delicious flavors. Chicken Adobo is typically served with steamed rice, and the sauce is often used as a dipping sauce as well. It is a comforting and hearty dish that is enjoyed by many both in the Philippines and around the world."
259,0,Pork Adobo (Dry),False,False,False,False,"Pork Adobo (Dry) is a popular Filipino dish that features marinated pork cooked down until it becomes tender and flavorful. In the dry version of the dish, the pork is simmered in a mixture of vinegar, soy sauce, garlic, bay leaves, peppercorns, and other spices until the liquid is almost completely reduced, resulting in a rich and concentrated sauce that coats the pork. The pork pieces are then fried in the rendered fat until they are nicely browned and caramelized. The cooking process allows the pork to absorb all the flavors of the marinade, resulting in a delicious and savory dish that is often enjoyed with steamed rice."
259,1,Pork Adobo (Dry),False,False,False,False,"Pork Adobo (Dry) is a popular Filipino dish that features marinated pork cooked until tender and then sautéed until dry. The pork is typically marinated in a mixture of soy sauce, vinegar, garlic, bay leaves, and black peppercorns for a few hours to overnight to allow the flavors to penetrate the meat. 

After marinating, the pork is simmered in the marinade until cooked and then sautéed in its own fat until the sauce reduces and thickens, resulting in a rich and flavorful dry pork dish. Pork Adobo (Dry) is known for its savory, tangy, and slightly sweet flavor profile, making it a comforting and satisfying dish that is often enjoyed with steamed rice.

This dish is a variation of the traditional Filipino Adobo, which is typically cooked with a more saucy consistency. Pork Adobo (Dry) is a favorite among Filipinos and is commonly served at family gatherings, parties, and everyday meals.

Is there anything else you would like to know about Pork Adobo (Dry) from the Philippines?"
259,2,Pork Adobo (Dry),False,False,False,False,"
Pork Adobo (Dry) is a popular Filipino dish that features tender pork chunks that are marinated and simmered in a flavorful blend of soy sauce, vinegar, garlic, bay leaves, and peppercorns. What sets the Dry Pork Adobo apart from the traditional version is that it is cooked with less liquid, allowing the pork to caramelize and develop a crispy exterior. This dish is typically served as a main course, paired with steamed rice, and is loved for its savory, tangy, and slightly sweet taste. It is a comfort food favorite in Filipino cuisine and is enjoyed at family gatherings, fiestas, and everyday meals."
259,3,Pork Adobo (Dry),False,False,False,False,"Pork Adobo (Dry) is a popular Filipino dish that features marinated pork cooked in vinegar, soy sauce, garlic, and various spices until the meat is tender and flavorful. Unlike the saucy version of Pork Adobo, the dry version typically involves simmering the pork until the liquid has evaporated, resulting in a caramelized and slightly crispy exterior on the pork pieces. The dish is known for its savory and tangy flavor profile, making it a favorite among many Filipino households. Pork Adobo (Dry) is often served with steamed rice and is a staple in Filipino cuisine."
259,4,Pork Adobo (Dry),False,False,False,False,"Pork Adobo (Dry) is a popular Filipino dish characterized by marinated pork cooked in a mixture of soy sauce, vinegar, garlic, bay leaves, and black peppercorns. The ""dry"" version of Pork Adobo refers to the method of cooking where the liquid is reduced, resulting in a thicker sauce and more concentrated flavors. The pork is typically marinated for hours or even overnight to allow the meat to fully absorb the flavors. It is then simmered until tender and the sauce reduces to a rich, savory glaze. Pork Adobo (Dry) can be enjoyed with steamed rice or as a filling for sandwiches or wraps."
257,0,Monggo,False,False,False,False,"Monggo, also known as Mung Bean Soup, is a popular dish in the Philippines. It is a savory and comforting soup made from mung beans, which are boiled until soft and then mixed with various ingredients such as vegetables (like spinach or bitter melon), pork, shrimp, or fish. It is seasoned with garlic, onions, and sometimes fish sauce or soy sauce for added flavor. Monggo is often enjoyed with rice and is considered a nutritious and filling meal, commonly consumed during rainy days or as a form of comfort food."
257,1,Monggo,False,False,False,False,"Monggo, also known as Mung Bean Soup, is a popular Filipino dish made from mung beans cooked with various ingredients such as shrimp, pork, or fish, along with garlic, onions, tomatoes, and leafy greens like spinach or malunggay (moringa). It is a hearty and nutritious dish that is commonly enjoyed with a side of rice. Monggo is often eaten during Lent as it is considered a comfort food that is also meatless. The dish is known for its flavorful and comforting qualities, making it a staple in Filipino cuisine."
257,2,Monggo,False,False,False,False,"Monggo, also known as Monggo Guisado, is a popular dish in the Philippines made from mung beans. It is typically cooked with pork, shrimp, or dried fish, and flavored with garlic, onions, and tomatoes. The mung beans are boiled until soft and then mixed with the sautéed meat and seasonings. It is a nutritious and hearty dish commonly served with rice and is often enjoyed during the Lenten season as it is considered a light and meatless option. Monggo is a staple in Filipino cuisine and is loved for its comforting and flavorful qualities."
257,3,Monggo,False,False,False,False,"Monggo, also known as mung bean soup, is a popular Filipino dish made with mung beans, garlic, onions, tomatoes, and various vegetables like spinach, bitter melon, or malunggay leaves. It is typically cooked with pork, shrimp, or fish to add flavor and protein. The dish is seasoned with fish sauce or salt, and sometimes with pork bouillon cubes for added richness. Monggo is often served with steamed rice and is considered a nutritious and hearty meal in Filipino cuisine."
257,4,Monggo,False,False,False,False,"Monggo, also known as Mung Bean Soup, is a popular Filipino dish made from mung beans cooked with various ingredients such as pork, shrimp, or fish. It is a hearty and nutritious dish that is commonly enjoyed with rice. The mung beans are typically boiled until soft and combined with a savory broth flavored with garlic, onions, and sometimes fish sauce. It is a staple dish in Filipino cuisine and is often served during special occasions and family gatherings. Monggo is known for its comforting and satisfying qualities, making it a favorite among many Filipinos."
284,0,Ensaymada,False,False,False,False,"Ensaymada is a popular pastry that originated in Spain but has become a staple in Filipino cuisine. It is a soft and sweet bread, often topped with butter, sugar, and grated cheese. The dough is typically enriched with ingredients such as butter, egg, and milk, giving it a rich and tender texture. Ensaymada is often enjoyed as a breakfast pastry or snack, and is commonly served during special occasions such as Christmas and fiestas. In the Philippines, there are also variations of Ensaymada that include fillings such as ube (purple yam) and salted duck egg. Overall, Ensaymada is a beloved pastry that brings together the influences of Spanish and Filipino culinary traditions."
284,1,Ensaymada,False,False,False,False,"Ensaymada is a popular pastry that originated from Spain and is commonly found in the Philippines as well. It is a soft and fluffy bread that is typically topped with butter, sugar, and sometimes grated cheese. Ensaymada can also come in various flavors such as ube (purple yam), queso de bola (Edam cheese), and even salted egg. It is often enjoyed as a breakfast or snack item and is best paired with a hot cup of coffee or hot chocolate. In the Philippines, Ensaymada is commonly given as a gift or served during special occasions like Christmas or fiestas."
284,2,Ensaymada,False,False,False,False,"Ensaymada is a popular pastry in the Philippines and Spain. It is a sweet and soft bread that is typically coiled into a spiral shape and topped with butter, sugar, and grated cheese. Some variations may also include fillings such as ube (purple yam) or salted egg. Ensaymada is often enjoyed as a snack or dessert, especially during special occasions or holidays. In the Philippines, it is commonly served with hot chocolate or coffee. The Spanish version of Ensaymada is slightly different, with a more flaky and pastry-like texture, sometimes filled with custard or fruit preserves. Overall, Ensaymada is a beloved treat that combines sweet, salty, and buttery flavors in a delightful pastry."
284,3,Ensaymada,False,False,False,False,"Ensaymada is a pastry that is particularly popular in the Philippines and in Spain. It is a type of soft and sweet bread that is typically coiled into a spiral shape, topped with butter, sugar, and grated cheese. In the Philippines, it is often enjoyed as a breakfast or merienda (snack) item, while in Spain, it is commonly served during special occasions or festivals. This pastry has a rich and buttery taste, with a slightly sweet and cheesy flavor profile. It is often served with hot chocolate or coffee. The texture of Ensaymada is soft and fluffy, making it a delightful treat to enjoy on its own or paired with a beverage."
284,4,Ensaymada,False,False,False,False,"Ensaymada is a sweet pastry that originated in Spain but is also popular in the Philippines. In the Philippines, it is typically made with a soft and buttery dough that is twisted into a spiral shape, topped with butter, sugar, and grated cheese, and then baked until golden brown. It is often enjoyed as a breakfast or snack food and is commonly served with hot chocolate or coffee. In Spain, ensaimada is typically made with a flaky pastry dough and is much larger in size, often served as a special treat during holidays or celebrations. The origins of ensaymada can be traced back to the Mallorca region of Spain, where it is still a popular pastry today."
647,0,Sernik,False,False,False,False,"Sernik, or Polish cheesecake, is a popular dessert in Poland known for its creamy and rich texture. The main ingredients typically include a mixture of farmer's cheese (twaróg), eggs, sugar, and sometimes sour cream or heavy cream. The cheesecake base is usually made from a combination of crushed biscuits or shortcrust pastry. It can be flavored with vanilla, lemon zest, or other additions like raisins or dried fruits. Sernik is often baked until the top is golden and slightly cracked, then chilled before serving. It is commonly garnished with powdered sugar, fruit compote, or whipped cream."
647,1,Sernik,False,False,False,False,"`Sernik` is a traditional Polish dessert that is similar to cheesecake. It is made from a mixture of twaróg (a type of fresh cheese similar to cottage cheese or quark), eggs, sugar, and sometimes a bit of flour or a starch to help thicken the filling. The mixture is poured onto a base made from crushed biscuits or pastry dough and baked until the filling sets. `Sernik` can be topped with fruits, fruit preserves, or a dusting of powdered sugar. It is a popular dessert in Poland and is often served during special occasions like holidays or family gatherings."
647,2,Sernik,False,False,False,False,"`Sernik` is a traditional Polish cheesecake that is typically made with a mixture of twaróg (Polish curd cheese), eggs, sugar, and sometimes a hint of vanilla or lemon zest for flavor. The cheesecake is usually baked on a buttery crust made from crushed cookies or shortbread. Additionally, some variations may include the addition of raisins, dried fruits, or a layer of fruit preserves on top. It is commonly served with a dusting of powdered sugar or a dollop of sour cream. `Sernik` can be found in various forms and sizes in Poland, from individual-sized portions to larger, round cakes."
647,3,Sernik,False,False,False,False,"`Sernik` is a traditional Polish cheesecake that is popular in Poland and many other Eastern European countries. It is typically made with a creamy mixture of twaróg (Polish curd cheese or farmer's cheese), eggs, sugar, and butter, with the addition of flavorings such as vanilla, lemon zest, or raisins. The cheesecake is often baked on a shortcrust or sponge cake base and can be topped with various toppings like fruit compote, whipped cream, or powdered sugar. It is a delicious and rich dessert that is enjoyed during special occasions and holidays in Poland."
647,4,Sernik,False,False,False,False,"`Sernik`, also known as Polish cheesecake, is a popular dessert in Poland. It is made with a creamy mixture of twaróg (Polish curd cheese), eggs, sugar, and often flavored with vanilla or lemon zest. The cheesecake is typically baked on a crust made from either pastry or crushed biscuits. Some variations may include the addition of raisins, chocolate chips, or a layer of fruit preserves on top. `Sernik` can be served plain or with a dusting of powdered sugar or a dollop of whipped cream. It is enjoyed as a sweet treat during holidays and special occasions in Poland."
636,0,Rolada makowa,False,False,False,False,"`Rolada makowa` is a traditional Polish dessert that can be translated to ""poppy seed roll"" in English. It consists of a sweet yeast dough that is rolled out and filled with a delicious mixture of ground poppy seeds, sugar, nuts, honey, and sometimes dried fruits. The roll is then baked until golden brown and typically dusted with powdered sugar or drizzled with a glaze. It is a popular treat during holidays, particularly Christmas and Easter, but is also enjoyed year-round as a sweet indulgence."
636,1,Rolada makowa,False,False,False,False,"`Rolada makowa` is a traditional Polish dessert that translates to ""poppy seed roll"" in English. It is a sweet pastry made with a yeast dough that is rolled out and filled with a dense, sweet poppy seed paste. The poppy seed filling typically also includes ingredients such as sugar, honey, butter, and sometimes chopped nuts or dried fruits for added flavor and texture. After being rolled up, the pastry is baked until golden brown and often dusted with powdered sugar before serving. This dish is popular in Poland, especially during holidays like Christmas and Easter. It is enjoyed as a dessert or sweet treat alongside coffee or tea."
636,2,Rolada makowa,False,False,False,False,"`Rolada makowa` is a traditional Polish dessert, also known as poppy seed roll. It is a sweet pastry filled with a delicious mixture of ground poppy seeds, sugar, honey, butter, and often raisins. The filling is usually spread onto a thin layer of dough, rolled up, and baked until golden brown. Once cooled, the roll is typically dusted with powdered sugar. It is a popular treat during Christmas and Easter in Poland, and can be found in bakeries and households across the country. The rich and nutty flavor of the poppy seeds combined with the sweetness of the filling makes `Rolada makowa` a beloved treat in Polish cuisine."
636,3,Rolada makowa,False,False,False,False,"`Rolada makowa` is a traditional Polish dessert that consists of a rolled sponge cake filled with a sweet poppy seed paste. The sponge cake is typically made with flour, eggs, sugar, and butter, and the poppy seed filling is usually cooked with milk, sugar, and sometimes honey or dried fruits for added sweetness and flavor. The roll is then dusted with powdered sugar before serving. `Rolada makowa` is often served during holidays and special occasions in Poland, such as Christmas and Easter. It is a rich and flavorful dessert that is beloved for its unique combination of textures and tastes."
636,4,Rolada makowa,False,False,False,False,"`Rolada makowa` is a traditional Polish dessert made from a rolled sponge cake filled with sweet poppy seed paste. The sponge cake is typically made with flour, sugar, eggs, and sometimes ground nuts to add texture. The poppy seed filling is made by grinding poppy seeds and mixing them with sugar, honey, butter, and sometimes chopped nuts or dried fruits. The cake is then rolled up with the filling inside and dusted with powdered sugar before serving. `Rolada makowa` is often enjoyed during holidays and special occasions in Poland."
626,0,Pierogis,False,False,False,False,"Pierogis, also known as pierogi, are traditional Polish dumplings that consist of unleavened dough wrapped around a savory or sweet filling. The most common fillings for pierogis include potato and cheese, sauerkraut and mushroom, meat, or fruit. They can be boiled, baked, fried, or even grilled, and are often served with toppings such as sour cream, butter, bacon bits, or caramelized onions. Pierogis are a staple in Polish cuisine and are popular not only in Poland but also in many other countries with Eastern European influences. They are typically enjoyed as a main dish, side dish, or even as a dessert, depending on the filling used."
626,1,Pierogis,False,False,False,False,"Pierogis, also known as pierogi, are a traditional Polish dish that consists of dumplings made from unleavened dough and filled with a variety of ingredients. The most common fillings include potatoes, cheese, meat, mushrooms, sauerkraut, or fruit. Pierogis can be boiled, fried, or baked, and are often served with toppings such as sour cream, butter, fried onions, or bacon bits. They are a popular comfort food in Poland and are typically enjoyed as a main course or side dish. Traditional pierogis are often served during holidays and special occasions in Polish culture."
626,2,Pierogis,False,False,False,False,"Pierogis, also known as pierogi, are a traditional Polish dish consisting of dumplings filled with a variety of savory or sweet fillings. The most common savory fillings include mashed potatoes, cheese, sauerkraut, mushrooms, and minced meat, while sweet fillings often include fruits like strawberries, blueberries, or cherries. 

The dumplings are typically made with unleavened dough that is rolled out and cut into circles, then filled with the desired filling and sealed by pinching the edges. The pierogis are either boiled or sometimes baked or fried before serving. 

Pierogis are often served as a main dish or side dish, and are commonly topped with toppings like sour cream, fried onions, or butter. They are a beloved comfort food in Poland and can be found in various Polish restaurants and households around the world."
626,3,Pierogis,False,False,False,False,"Pierogi is a traditional Polish dish that consists of dumplings filled with various savory or sweet fillings. The most common fillings include potato, cheese, meat, mushrooms, and fruits like strawberries or blueberries. The dumplings are typically boiled and then pan-fried in butter for a crispy exterior. Pierogi can be served as a main dish or as a side dish, often accompanied by sour cream, bacon bits, or caramelized onions. They are popular not only in Poland but also in many other Eastern European countries and have become a beloved comfort food around the world."
626,4,Pierogis,False,False,False,False,"Pierogis, also known as pierogi in Polish, are traditional Polish dumplings made by wrapping a savory or sweet filling in unleavened dough. The most common fillings include mashed potatoes, cheese, sauerkraut, ground meat, and fruits like blueberries or strawberries. They are typically boiled and then pan-fried in butter for a crispy finish, and can be served with sour cream, fried onions, bacon bits, or apple sauce for added flavor. Pierogis are a popular dish in Poland and are often enjoyed as a main course, side dish, or even as a dessert. They are commonly prepared for special occasions, celebrations, and holidays."
566,0,Pierogi,False,False,False,False,"Pierogi is a traditional Polish dish that consists of dumplings made of unleavened dough wrapped around a savory or sweet filling. The most common fillings include mashed potatoes, cheese, sauerkraut, ground meat, or fruit such as berries. The dumplings are typically boiled and then either pan-fried in butter or served with toppings like sour cream, bacon bits, or caramelized onions. Pierogi can be enjoyed as a main course or as a side dish, and they are often served at celebratory occasions and holidays in Poland. They are considered a comfort food and are popular not only in Poland but also in other Eastern European countries and regions with Polish communities."
566,1,Pierogi,False,False,False,False,"Pierogi is a traditional Polish dish that consists of dumplings made from unleavened dough and filled with various savory or sweet ingredients. The most common fillings include mashed potatoes, cheese, sauerkraut, ground meat, mushrooms, or fruit. Pierogi can be boiled, baked, or fried, and are often served with toppings such as sour cream, fried onions, or bacon bits. This dish is popular in Poland and is traditionally served during holidays and celebrations. It is also commonly found in Polish households and restaurants as a comfort food dish."
566,2,Pierogi,False,False,False,False,"`Pierogi` are a traditional Polish dish consisting of dumplings made with unleavened dough and filled with a variety of savory or sweet fillings. The most common fillings include mashed potatoes, cheese, sauerkraut, meat, mushrooms, or fruit. They are typically boiled or fried, and then served with toppings such as sour cream, fried onions, or bacon bits. Pierogi are often enjoyed as a main dish, side dish, or even as a dessert in Poland. They are a popular comfort food and a staple in Polish cuisine, often enjoyed during holidays and special occasions."
566,3,Pierogi,False,False,False,False,"Pierogi are traditional Polish dumplings typically made from unleavened dough and stuffed with a variety of fillings such as potatoes, cheese, meat, mushrooms, sauerkraut, or fruits like blueberries. The dumplings are usually boiled, then pan-fried in butter until they are crispy. Pierogi are a staple in Polish cuisine and are often served as a main dish or as part of a meal. They are commonly enjoyed during holidays, festivals, and family gatherings in Poland and have also gained popularity in other countries."
566,4,Pierogi,False,False,False,False,"Pierogi are a traditional Polish dish consisting of dumplings filled with various savory or sweet fillings. The dough is typically made with flour, water, and sometimes eggs, rolled out thin and then filled with ingredients such as potato and cheese (pierogi ruskie), sauerkraut and mushrooms, meat, fruit, or even chocolate. The dumplings are then boiled or sometimes pan-fried, and commonly served with toppings such as sour cream, fried onions, or melted butter. Pierogi are a popular dish in Poland and are often enjoyed at special occasions and holidays."
272,0,Cebularz,False,False,False,False,"Cebularz is a traditional Polish dish that originated in the city of Lublin. It is a type of flatbread or pastry made with yeast dough and topped with a generous amount of caramelized onions. Sometimes, additional ingredients such as bacon, mushrooms, or cheese may also be added to enhance the flavor. Cebularz is typically baked until the dough is crispy and the onions are golden brown. It is often served as a snack or appetizer, but can also be enjoyed as a main dish. The dish is loved for its savory, slightly sweet, and aromatic taste, making it a popular street food in Poland."
272,1,Cebularz,False,False,False,False,"Cebularz is a traditional Polish dish originating from the city of Lublin. It is a type of savory pastry that is typically round in shape and topped with caramelized onions and sometimes poppy seeds or sesame seeds. The dough is usually made from flour, water, yeast, and a bit of fat such as lard or oil. Cebularz can be enjoyed as a snack or a light meal and is often served warm. It is known for its flavorful and aromatic onion topping which gives it a unique taste."
272,2,Cebularz,False,False,False,False,"`Cebularz` is a traditional Polish dish that originated in the city of Łódź. It is a type of flatbread topped with caramelized onions and sometimes also with sesame seeds, poppy seeds, or cheese. The onions are usually sautéed until they become sweet and tender before being spread on the bread. `Cebularz` is known for its savory and slightly sweet flavor, making it a popular choice for breakfast or as a snack in Poland. It is often served warm and can be found in bakeries, food stalls, and restaurants throughout the country."
272,3,Cebularz,False,False,False,False,"Cebularz is a traditional Polish dish that originated in the city of Lublin. It is a type of flatbread made from a yeast dough that is topped with a generous amount of onions that have been sautéed in butter until golden and caramelized. Sometimes, additional toppings such as poppy seeds, sesame seeds, or bacon bits are added before baking. The result is a savory and slightly sweet bread with a soft interior and a crispy crust. Cebularz is often enjoyed as a snack or appetizer, and it is commonly found at bakeries and food stalls in Poland."
272,4,Cebularz,False,False,False,False,"Cebularz is a traditional Polish dish that originated in the city of Lublin. It is a type of flatbread topped with caramelized onions and sometimes poppy seeds. The dough is usually made from flour, water, yeast, and sometimes milk or eggs. The onions are sautéed until they become sweet and tender before being spread over the dough. The bread is then baked until golden brown and crispy. Cebularz is commonly enjoyed as a snack or street food in Poland."
230,0,Pierogi,False,False,False,False,"Pierogi is a traditional dish originating from Poland and Slovakia. It consists of dumplings made from unleavened dough that is typically filled with various savory or sweet ingredients. The most common fillings include mashed potatoes, cheese, sauerkraut, ground meat, mushrooms, or fruit. Pierogi are usually boiled and then either baked, fried, or sautéed before serving. They are often topped with sour cream, butter, caramelized onions, or bacon bits. Pierogi are commonly served as a main course or as a side dish in Polish and Slovak cuisine, and they are popular during holidays and celebrations. They can be enjoyed hot or cold and can be easily customized to suit different tastes and dietary preferences."
230,1,Pierogi,False,False,False,False,"Pierogi, also known as pierogies, are a type of dumplings originating from Poland and Slovakia. They are typically made by wrapping pockets of unleavened dough around a savory or sweet filling, then cooking them by boiling, baking, or frying. Common fillings include potatoes, cheese, sauerkraut, meat, mushrooms, or fruit. Pierogi can be served as a main course, side dish, or dessert, and are often topped with butter, sour cream, fried onions, or bacon. They are a popular dish in Eastern European cuisine and are enjoyed both at home and in restaurants."
230,2,Pierogi,False,False,False,False,"Pierogi is a traditional dish in both Poland and Slovakia, which consists of boiled filled dumplings. The filling can vary, but common options include mashed potatoes, cheese, sauerkraut, ground meat, and fruits such as blueberries or strawberries. 

Pierogi is usually made with unleavened dough that is folded over the filling and then boiled before being sometimes pan-fried in butter. It is typically served with sour cream, fried onions, or bacon bits for added flavor. Pierogi is a versatile dish that can be served as a savory or sweet option, making it a popular choice for various occasions and celebrations in both Polish and Slovak cuisine."
230,3,Pierogi,False,False,False,False,"Pierogi is a traditional dish in Polish and Slovak cuisine, consisting of dumplings made of unleavened dough that are typically filled with a variety of ingredients. The most common fillings include mashed potatoes, cheese, meat, sauerkraut, mushrooms, and fruit. Pierogi can be boiled, fried, or baked, and are typically served with toppings such as sour cream, butter, fried onions, or bacon bits.

Pierogi are a popular dish in Poland and Slovakia, often enjoyed as a main course or as a side dish for special occasions and holidays. They have a long history in Eastern European cuisine and are known for their versatility, as they can be prepared in many different ways to suit various tastes. Pierogi are a beloved comfort food that has gained popularity around the world for their delicious flavors and filling nature."
230,4,Pierogi,False,False,False,False,"`Pierogi` is a traditional dish in Poland and Slovakia, consisting of dumplings made of thinly rolled dough stuffed with various fillings. The most common fillings include mashed potatoes, cheese, meat, sauerkraut, mushrooms, or fruits. They are typically boiled, then pan-fried in butter until crispy. Pierogi are often served with sour cream, bacon bits, or caramelized onions on top. They are a beloved comfort food in Eastern European cuisine and are commonly enjoyed as a main dish or as a side dish. Pierogi can be found in many variations and are popular at gatherings, holidays, and celebrations."
843,0,Салат из папоротника,False,False,False,False,"`Салат из папоротника`, also known as fern salad, is a traditional Russian dish that is typically made from young fern leaves. The fern leaves are harvested in the spring when they are still tightly coiled and tender. The leaves are usually blanched in boiling water to remove any bitterness and then mixed with various ingredients such as vegetables, herbs, and a dressing made from sour cream or mayonnaise. Common additions to the salad can include cucumbers, radishes, green onions, and boiled eggs. The dish has a fresh and crunchy texture with a mild, earthy flavor. It is often served as a side dish at celebrations and gatherings in Russia."
843,1,Салат из папоротника,False,False,False,False,"`Салат из папоротника` is a traditional Russian dish made with a plant called bracken fern. The fern is typically harvested in early spring when the fiddleheads emerge, as they are considered a delicacy. The fern is usually boiled and then marinated in a mixture of vinegar, oil, garlic, and various herbs and spices. The resulting salad is often served cold as a appetizer or side dish. It is known for its unique flavor and texture, with a slightly tangy and earthy taste. Bracken fern is also believed to have some health benefits, such as being rich in antioxidants and nutrients. However, it's important to note that consuming bracken fern in large quantities can be toxic, so it should be prepared and consumed with caution."
843,2,Салат из папоротника,False,False,False,False,"Салат из папоротника, also known as fern salad, is a traditional Russian dish that is popular in some regions of Russia. This salad is made from a type of fern called ostrich fern, which is harvested in the wild. The fern fronds are typically pickled or brined before being used in the salad. Other common ingredients in fern salad may include carrots, onions, garlic, vinegar, and various spices.

Fern salad has a unique taste and texture, with the fern fronds providing a crunchy and slightly tangy flavor. It is often served as a cold appetizer or side dish, especially during the summer months. The dish is considered to be a delicacy in some parts of Russia and is often enjoyed at special occasions or celebrations.

It is worth noting that while fern salad is enjoyed by some people in Russia, there are concerns about the sustainability of harvesting ferns from the wild. Some environmentalists argue that overharvesting ferns for culinary purposes can have negative impacts on the local ecosystem."
843,3,Салат из папоротника,False,False,False,False,"`Салат из папоротника` is a traditional Russian dish that translates to ""Fern Salad."" It is made using young fern leaves that have been boiled to remove bitterness and then marinated in a mixture of vinegar, sugar, salt, and spices. The marinated fern leaves are often mixed with other ingredients such as carrots, onions, garlic, and sometimes mushrooms. The dish is typically served cold as a side dish or appetizer and is known for its unique earthy flavor and crunchy texture. Fern Salad is a popular dish in Russian cuisine, especially in rural areas where ferns are abundant in the wild."
843,4,Салат из папоротника,False,False,False,False,"`Салат из папоротника`, also known as Fern Salad, is a traditional dish from Russian cuisine. This salad is made from young fern leaves that are foraged from the forests in the springtime. The fern leaves are blanched, then thinly sliced and mixed with various other ingredients such as radishes, cucumbers, boiled eggs, dill, and sometimes mayonnaise or sour cream for dressing. The salad has a unique flavor and texture, with a slightly crunchy and earthy taste. It is often served as a side dish or appetizer at various occasions, especially during the summer months when ferns are in season. Fern Salad is considered a delicacy in Russian culinary tradition and is enjoyed by many for its fresh and natural taste."
540,0,ПЕЛЬМЕНИ,False,False,False,False,"`ПЕЛЬМЕНИ`, also known as pelmeni, are a type of dumplings that are a popular dish in Russia and other Slavic countries. They are typically made from a simple dough filled with a mixture of minced meat, such as pork, beef, or lamb, along with onions, garlic, and spices. The dumplings are usually boiled in water or broth until they float to the surface, then served hot with a dollop of sour cream, butter, or vinegar.

Pelmeni are a beloved comfort food in Russia, often enjoyed during special occasions or holidays with family and friends. They are known for their hearty and satisfying nature, making them a perfect meal for cold winter days. Pelmeni can also be found in many Russian stores and restaurants, both freshly made and frozen for convenience."
