id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
89,Calçotada,Europe,4,True,Spain,"Spain, Catalonia","['tomato', 'white vinegar', 'almond', 'garlic', 'hazelnut', 'calçot', 'romesco sauce', 'ñora', 'toasted bread', 'extra virgin olive oil']","tomato, white vinegar, almond, garlic, sweet paprika, hazelnut, calçot, romesco sauce, ñora, toasted bread, extra virgin olive oil","['Calçots (type of green onion)', 'Sauce (made with almonds, hazelnuts, tomatoes, garlic, olive oil, and ñora peppers)', 'Romesco sauce (made with roasted peppers, almonds, hazelnuts, garlic, olive oil, vinegar, and bread)', 'Grilled meats (typically served with calçots)', 'Bread', 'Red wine', 'Olive oil', 'Salt', 'Parsley', 'Orange slices (served with dessert)']","['tomato', 'white vinegar', 'almond', 'garlic', 'sweet paprika', 'hazelnut', 'calçot', 'romesco sauce', 'ñora', 'toasted bread', 'extra virgin olive oil', 'red wine', 'salt', 'parsley', 'orange slices']"
917,മലബാർ പറോട്ട,Asia,0,True,India,"Sri Lanka, India",['Salt'],"palm oil, salt, baking soda, egg, All-purpose flour","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Ghee', 'Cardamom', 'Cumin seeds', 'Black sesame seeds', 'Cooking oil']","['palm oil', 'salt', 'baking soda', 'egg', 'All-purpose flour', 'Rice flour', 'Coconut', 'Water', 'Sugar', 'Ghee', 'Cardamom', 'Cumin seeds', 'Black sesame seeds', 'Cooking oil']"
917,മലബാർ പറോട്ട,Asia,1,True,India,"Sri Lanka, India",['salt'],"palm oil, salt, baking soda, egg, All-purpose flour","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Cumin seeds', 'Black sesame seeds', 'Oil', 'Grated coconut', 'Banana']","['palm oil', 'salt', 'baking soda', 'egg', 'All-purpose flour', 'Rice flour', 'Coconut', 'Water', 'Sugar', 'Cumin seeds', 'Black sesame seeds', 'Oil', 'Grated coconut', 'Banana']"
917,മലബാർ പറോട്ട,Asia,2,True,India,"Sri Lanka, India",['salt'],"palm oil, salt, baking soda, egg, All-purpose flour","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Cardamom', 'Ghee', 'Oil', 'Jaggery', 'Banana']","['palm oil', 'salt', 'baking soda', 'egg', 'All-purpose flour', 'Rice flour', 'Coconut', 'Water', 'Sugar', 'Cardamom', 'Ghee', 'Oil', 'Jaggery', 'Banana']"
917,മലബാർ പറോട്ട,Asia,3,True,India,"Sri Lanka, India",['salt'],"palm oil, salt, baking soda, egg, All-purpose flour","['Rice flour', 'Grated coconut', 'Water', 'Salt', 'Oil', 'Cumin seeds', 'Black sesame seeds', 'Green chilies', 'Curry leaves', 'Ginger']","['palm oil', 'salt', 'baking soda', 'egg', 'All-purpose flour', 'Rice flour', 'Grated coconut', 'Water', 'Oil', 'Cumin seeds', 'Black sesame seeds', 'Green chilies', 'Curry leaves', 'Ginger']"
917,മലബാർ പറോട്ട,Asia,4,True,India.,"Sri Lanka, India",['salt'],"palm oil, salt, baking soda, egg, All-purpose flour","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Ghee', 'Cardamom', 'Cumin', 'Sesame seeds', 'Fennel seeds']","['palm oil', 'salt', 'baking soda', 'egg', 'All-purpose flour', 'Rice flour', 'Coconut', 'Water', 'Sugar', 'Ghee', 'Cardamom', 'Cumin', 'Sesame seeds', 'Fennel seeds']"
423,Puttu,Asia,0,True,India,"Sri Lanka, India","['rice flour', 'salt', 'grated coconut', 'water']","semolina, rice flour, salt, grated coconut, water","['Rice flour', 'Grated coconut', 'Salt', 'Water']","['semolina', 'rice flour', 'salt', 'grated coconut', 'water']"
423,Puttu,Asia,1,True,India,"Sri Lanka, India","['rice flour', 'grated coconut', 'salt', 'water']","semolina, rice flour, salt, grated coconut, water","['Rice flour', 'Grated coconut', 'Salt', 'Water']","['semolina', 'rice flour', 'salt', 'grated coconut', 'water']"
423,Puttu,Asia,2,True,India,"Sri Lanka, India","['rice flour', 'coconut', 'water', 'salt']","semolina, rice flour, salt, grated coconut, water","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Cardamom', 'Turmeric', 'Black gram', 'Fennel seeds', 'Banana']","['semolina', 'rice flour', 'salt', 'grated coconut', 'water', 'sugar', 'cardamom', 'turmeric', 'black gram', 'fennel seeds', 'banana']"
423,Puttu,Asia,3,True,India,"Sri Lanka, India","['rice flour', 'salt', 'coconut', 'water', 'grated coconut']","semolina, rice flour, salt, grated coconut, water","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Cumin seeds', 'Grated coconut', 'Banana (optional)', 'Kadalai curry (optional)', 'Papadum (optional)']","['semolina', 'rice flour', 'salt', 'grated coconut', 'water', 'sugar', 'cumin seeds', 'banana (optional)', 'kadalai curry (optional)', 'papadum (optional)']"
423,Puttu,Asia,4,True,India,"Sri Lanka, India","['rice flour', 'coconut', 'water', 'salt', 'grated coconut']","semolina, rice flour, salt, grated coconut, water","['Rice flour', 'Coconut', 'Water', 'Salt', 'Sugar', 'Cardamom', 'Grated coconut', 'Ghee', 'Banana', 'Chana dal']","['semolina', 'rice flour', 'salt', 'grated coconut', 'water', 'sugar', 'cardamom', 'ghee', 'banana', 'chana dal']"
965,فطائر بالجبنه,Africa,0,False,Egypt,Sudan,"['salt', 'sugar']","active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar","['dough', 'cheese', 'salt', 'pepper', 'onion', 'olive oil', 'parsley', 'black seeds', 'cumin', 'sugar']","['active dry yeast', 'salt', 'butter', 'mozzarella cheese', 'cheddar cheese', 'flour', 'Milk', 'Sugar', 'dough', 'cheese', 'pepper', 'onion', 'olive oil', 'parsley', 'black seeds', 'cumin']"
965,فطائر بالجبنه,Africa,1,False,Middle East,Sudan,"['yeast', 'salt', 'cheese', 'milk']","active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar","['dough', 'cheese', 'salt', 'pepper', 'onions', 'oil', 'water', 'yeast', 'sesame seeds', 'milk']","['active dry yeast', 'salt', 'butter', 'mozzarella cheese', 'cheddar cheese', 'flour', 'Milk', 'Sugar', 'dough', 'cheese', 'pepper', 'onions', 'oil', 'water', 'sesame seeds']"
965,فطائر بالجبنه,Africa,2,False,Egypt,Sudan,"['salt', 'sugar', 'butter', 'milk', 'yeast']","active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar","['dough', 'cheese', 'salt', 'pepper', 'oil', 'onions', 'sugar', 'milk', 'yeast', 'butter']","['active dry yeast', 'salt', 'butter', 'mozzarella cheese', 'cheddar cheese', 'flour', 'Milk', 'Sugar', 'dough', 'cheese', 'pepper', 'oil', 'onions']"
965,فطائر بالجبنه,Africa,3,False,Egypt,Sudan,"['Cheese', 'Flour', 'Yeast', 'Salt', 'Sugar', 'Milk', 'Butter']","active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar","['Cheese', 'Flour', 'Yeast', 'Water', 'Salt', 'Sugar', 'Eggs', 'Milk', 'Butter', 'Oil']","['active dry yeast', 'salt', 'butter', 'flour', 'Milk', 'Sugar', 'Cheese', 'Yeast', 'Water', 'Eggs', 'Oil']"
965,فطائر بالجبنه,Africa,4,False,Egypt,Sudan,"['flour', 'cheese', 'salt', 'yeast', 'sugar', 'butter', 'milk']","active dry yeast, salt, butter, mozzarella cheese, cheddar cheese, flour, Milk, Sugar","['flour', 'cheese', 'water', 'salt', 'yeast', 'sugar', 'butter', 'milk', 'egg', 'oil']","['active dry yeast', 'salt', 'butter', 'mozzarella cheese', 'cheddar cheese', 'flour', 'Milk', 'Sugar', 'water', 'egg', 'oil']"
944,سلطة خيار بالزبادي,Africa,0,False,Lebanon,Sudan,"['salt', 'garlic', 'cucumber', 'Yogurt', 'ثوم', 'ملح']","salt, garlic, cucumber, Yogurt","['خيار', 'زبادي', 'ثوم', 'ليمون', 'ملح', 'فلفل أسود', 'زيت زيتون', 'نعناع', 'كزبرة', 'بقدونس']","['salt', 'garlic', 'cucumber', 'Yogurt', 'خيار', 'زبادي', 'ثوم', 'ملح']"
944,سلطة خيار بالزبادي,Africa,1,False,Middle Eastern countries,Sudan,"['salt', 'garlic', 'cucumber', 'Yogurt']","salt, garlic, cucumber, Yogurt","['خيار مقشر ومبشور', 'زبادي', 'ثوم مهروس', 'عصير ليمون', 'ملح', 'فلفل أسود']","['salt', 'garlic', 'cucumber', 'Yogurt', 'خيار مقشر ومبشور', 'زبادي', 'ثوم مهروس', 'ملح']"
944,سلطة خيار بالزبادي,Africa,2,False,Middle East,Sudan,"['salt', 'garlic', 'cucumber', 'Yogurt']","salt, garlic, cucumber, Yogurt","['خيار', 'زبادي', 'ثوم', 'ليمون', 'زيت زيتون', 'ملح', 'فلفل أسود', 'نعناع', 'بقدونس', 'كمون']","['salt', 'garlic', 'cucumber', 'Yogurt', 'خيار', 'زبادي', 'ثوم', 'ملح']"
944,سلطة خيار بالزبادي,Africa,3,False,"Middle Eastern countries, such as Lebanon, Syria, and Jordan.",Sudan,"['salt', 'garlic', 'cucumber', 'Yogurt', 'زبادي', 'ثوم', 'ملح']","salt, garlic, cucumber, Yogurt","['خيار', 'زبادي', 'ثوم', 'ليمون', 'زيت زيتون', 'ملح', 'فلفل أسود', 'نعناع', 'كزبرة', 'بقدونس']","['salt', 'garlic', 'cucumber', 'Yogurt', 'خيار', 'زبادي', 'ثوم', 'ملح']"
944,سلطة خيار بالزبادي,Africa,4,False,Middle Eastern countries,Sudan,"['salt', 'garlic', 'cucumber', 'Yogurt']","salt, garlic, cucumber, Yogurt","['خيار', 'لبن زبادي', 'ثوم', 'زيت زيتون', 'عصير ليمون', 'ملح', 'فلفل أسود', 'نعناع']","['salt', 'garlic', 'cucumber', 'Yogurt', 'خيار', 'لبن زبادي', 'ثوم', 'زيت زيتون', 'عصير ليمون', 'ملح', 'فلفل أسود', 'نعناع']"
943,زلابيه او لقيمات,Africa,0,True,Egypt,Sudan,"['salt', 'baking powder', 'flour', 'Oil']","salt, baking powder, flour, Oil, Ammonia","['sugar', 'flour', 'baking powder', 'vanilla extract', 'salt', 'water', 'yeast', 'oil', 'honey', 'sesame seeds']","['salt', 'baking powder', 'flour', 'Oil']"
943,زلابيه او لقيمات,Africa,1,False,Egypt,Sudan,"['salt', 'flour', 'oil']","salt, baking powder, flour, Oil, Ammonia","['flour', 'sugar', 'yeast', 'water', 'cardamom', 'sesame seeds', 'oil', 'salt', 'sugar syrup', 'rose water']","['salt', 'baking powder', 'flour', 'Oil', 'Ammonia', 'sugar', 'yeast', 'water', 'cardamom', 'sesame seeds', 'sugar syrup', 'rose water']"
943,زلابيه او لقيمات,Africa,2,False,Egypt,Sudan,"['salt', 'flour', 'oil']","salt, baking powder, flour, Oil, Ammonia","['flour', 'sugar', 'yeast', 'salt', 'water', 'oil', 'sesame seeds', 'cardamom', 'orange blossom water', 'milk']","['salt', 'baking powder', 'flour', 'Oil', 'Ammonia', 'sugar', 'yeast', 'water', 'sesame seeds', 'cardamom', 'orange blossom water', 'milk']"
943,زلابيه او لقيمات,Africa,3,False,Egypt,Sudan,"['salt', 'flour', 'oil']","salt, baking powder, flour, Oil, Ammonia","['flour', 'sugar', 'water', 'yeast', 'cardamom', 'oil', 'salt', 'sesame seeds', 'rose water', 'sugar syrup']","['salt', 'baking powder', 'flour', 'oil', 'water', 'yeast', 'cardamom', 'sesame seeds']"
943,زلابيه او لقيمات,Africa,4,False,Egypt,Sudan,"['salt', 'flour', 'oil']","salt, baking powder, flour, Oil, Ammonia","['flour', 'sugar', 'yeast', 'milk', 'oil', 'vanilla extract', 'salt', 'sesame seeds', 'sugar syrup', 'water']","['salt', 'flour', 'Oil']"
942,بليلة كبكبي او حمص,Africa,0,False,Lebanon,Sudan,"['salt', 'water', 'oil']","salt, water, Oil, Hummus","['chickpeas', 'onion', 'garlic', 'tomato paste', 'green pepper', 'spices', 'oil', 'water', 'lemon', 'salt']","['salt', 'water', 'Oil', 'Hummus', 'chickpeas', 'onion', 'garlic', 'tomato paste', 'green pepper', 'spices', 'lemon']"
942,بليلة كبكبي او حمص,Africa,1,False,Israel.,Sudan,"['salt', 'water', 'Oil', 'Hummus']","salt, water, Oil, Hummus","['chickpeas', 'onions', 'garlic', 'tomato paste', 'paprika', 'cumin', 'coriander', 'salt', 'vegetable oil', 'water']","['salt', 'water', 'oil', 'hummus', 'chickpeas', 'onions', 'garlic', 'tomato paste', 'paprika', 'cumin', 'coriander', 'vegetable oil']"
942,بليلة كبكبي او حمص,Africa,2,False,Lebanon,Sudan,"['salt', 'water', 'Oil', 'Hummus', 'chickpeas', 'onions', 'garlic', 'tomatoes', 'paprika', 'cumin', 'coriander', 'jalapenos', 'lemon', 'olive oil']","salt, water, Oil, Hummus","['chickpeas', 'onions', 'garlic', 'tomatoes', 'paprika', 'cumin', 'coriander', 'jalapenos', 'lemon', 'olive oil']","['salt', 'water', 'Oil', 'Hummus', 'chickpeas', 'onions', 'garlic', 'tomatoes', 'paprika', 'cumin', 'coriander', 'jalapenos', 'lemon', 'olive oil']"
942,بليلة كبكبي او حمص,Africa,3,False,Lebanon,Sudan,['salt'],"salt, water, Oil, Hummus","['chickpeas', 'onion', 'tomato', 'garlic', 'bell pepper', 'curry powder', 'vegetable oil', 'salt', 'black pepper', 'lemon']","['salt', 'oil', 'water', 'hummus', 'chickpeas', 'onion', 'tomato', 'garlic', 'bell pepper', 'curry powder', 'vegetable oil', 'black pepper', 'lemon']"
942,بليلة كبكبي او حمص,Africa,4,False,Lebanon,Sudan,"['salt', 'water']","salt, water, Oil, Hummus","['chickpeas', 'garlic', 'lemon juice', 'tahini', 'salt', 'cumin', 'olive oil', 'water', 'cilantro', 'onions']","['salt', 'water', 'Oil', 'Hummus', 'chickpeas', 'garlic', 'lemon juice', 'tahini', 'cumin', 'olive oil', 'cilantro', 'onions']"
941,بسكويت النشادر او خبيز,Africa,0,False,Egypt,Sudan,"['flour', 'sugar', 'baking powder', 'vanilla', 'milk', 'egg']","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia","['flour', 'sugar', 'margarine', 'baking powder', 'vanilla extract', 'milk', 'eggs', 'sesame seeds']","['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'Ammonia', 'margarine', 'vanilla extract', 'sesame seeds']"
941,بسكويت النشادر او خبيز,Africa,1,False,Egypt,Sudan,"['vanilla', 'butter', 'baking powder', 'flour', 'milk', 'sugar']","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia","['butter', 'sugar', 'flour', 'baking powder', 'vanilla extract', 'milk', 'salt', 'cocoa powder', 'nuts', 'condensed milk']","['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'Ammonia', 'vanilla extract', 'salt', 'cocoa powder', 'nuts', 'condensed milk']"
941,بسكويت النشادر او خبيز,Africa,2,False,Egypt,Sudan,"['flour', 'sugar', 'butter', 'baking powder', 'milk', 'vanilla', 'egg']","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia","['flour', 'sugar', 'butter', 'baking powder', 'milk', 'vanilla extract', 'eggs', 'cardamom', 'black sesame seeds', 'salt']","['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'vanilla extract', 'eggs']"
941,بسكويت النشادر او خبيز,Africa,3,False,Egypt,Sudan,"['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia","['flour', 'sugar', 'butter', 'baking powder', 'vanilla extract', 'milk', 'eggs', 'cocoa powder', 'nuts', 'sesame seeds']","['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']"
941,بسكويت النشادر او خبيز,Africa,4,False,Egypt,Sudan,"['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, butter, baking powder, flour, Milk, Sugar, egg, Ammonia","['flour', 'sugar', 'butter', 'baking powder', 'vanilla extract', 'milk', 'salt', 'eggs', 'cocoa powder', 'nuts']","['vanilla', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']"
940,بيتزا صغيرة,Africa,0,False,Italy,Sudan,"['tomato', 'mozzarella cheese', 'green peppers']","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust","['dough', 'tomato sauce', 'cheese', 'black olives', 'green peppers', 'beef or chicken', 'onions', 'mushrooms', 'pepperoni', 'spices']","['carrot', 'tomato', 'mozzarella cheese', 'green peppers', 'Pizza sauce', 'Pizza crust', 'dough', 'tomato sauce', 'cheese', 'black olives', 'beef or chicken', 'onions', 'mushrooms', 'pepperoni', 'spices']"
940,بيتزا صغيرة,Africa,1,False,Italy,Sudan,"['tomato', 'mozzarella cheese', 'green peppers']","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust","['dough', 'tomato sauce', 'cheese', 'beef or chicken', 'onions', 'green peppers', 'mushrooms', 'olives', 'salt', 'black pepper']","['tomato', 'mozzarella cheese', 'green peppers', 'Pizza sauce', 'Pizza crust', 'dough', 'tomato sauce', 'cheese', 'onions', 'beef or chicken', 'mushrooms', 'olives', 'salt', 'black pepper']"
940,بيتزا صغيرة,Africa,2,False,Italy,Sudan,"['tomato', 'cheese', 'green pepper']","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust","['dough', 'tomato sauce', 'cheese', 'green pepper', 'onion', 'olives', 'beef or chicken', 'spices', 'garlic', 'mushrooms']","['carrot', 'tomato', 'mozzarella cheese', 'green peppers', 'Pizza sauce', 'Pizza crust', 'dough', 'tomato sauce', 'cheese', 'green pepper', 'onion', 'olives', 'beef or chicken', 'spices', 'garlic', 'mushrooms']"
940,بيتزا صغيرة,Africa,3,False,Italy,Sudan,"['tomato', 'cheese', 'green peppers']","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust","['dough', 'tomato sauce', 'cheese', 'olives', 'green pepper', 'onions', 'garlic', 'oregano', 'salt', 'pepper']","['carrot', 'tomato', 'mozzarella cheese', 'green peppers', 'Pizza sauce', 'Pizza crust', 'dough', 'tomato sauce', 'cheese', 'olives', 'onions', 'garlic', 'oregano', 'salt', 'pepper']"
940,بيتزا صغيرة,Africa,4,False,Italy,Sudan,"['tomato', 'mozzarella cheese', 'green peppers']","carrot, tomato, mozzarella cheese, green peppers, Pizza sauce, Pizza crust","['dough', 'tomato sauce', 'cheese', 'beef', 'green peppers', 'onions', 'olives', 'garlic', 'salt', 'black pepper']","['carrot', 'tomato', 'mozzarella cheese', 'green peppers', 'pizza sauce', 'pizza crust', 'dough', 'tomato sauce', 'cheese', 'beef', 'onions', 'olives', 'garlic', 'salt', 'black pepper']"
939,فانيليا كيك,Africa,0,False,Unknown.,Sudan,"['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg","['flour', 'sugar', 'butter', 'eggs', 'vanilla extract', 'baking powder', 'milk', 'salt', 'baking soda', 'sour cream']","['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'eggs', 'vanilla extract', 'baking soda', 'sour cream']"
939,فانيليا كيك,Africa,1,False,The United States,Sudan,"['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg","['flour', 'sugar', 'butter', 'eggs', 'vanilla extract', 'baking powder', 'milk', 'salt', 'vanilla frosting', 'sprinkles']","['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'vanilla extract', 'vanilla frosting', 'sprinkles']"
939,فانيليا كيك,Africa,2,False,Unknown,Sudan,"['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg","['butter', 'sugar', 'eggs', 'vanilla extract', 'flour', 'baking powder', 'salt', 'milk', 'whipped cream', 'powdered sugar']","['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'eggs', 'vanilla extract', 'whipped cream', 'powdered sugar']"
939,فانيليا كيك,Africa,3,False,Unknown.,Sudan,"['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'milk', 'sugar', 'egg']","vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg","['flour', 'sugar', 'butter', 'eggs', 'milk', 'vanilla extract', 'baking powder', 'salt', 'oil', 'icing sugar']","['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'eggs', 'vanilla extract', 'oil', 'icing sugar']"
939,فانيليا كيك,Africa,4,False,`فانيليا كيك` is commonly associated with the United States.,Sudan,"['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg']","vanilla, salt, butter, baking powder, flour, Milk, Sugar, egg","['flour', 'sugar', 'butter', 'eggs', 'vanilla extract', 'baking powder', 'milk', 'salt', 'vanilla powder', 'whipped cream']","['vanilla', 'salt', 'butter', 'baking powder', 'flour', 'Milk', 'Sugar', 'egg', 'eggs', 'vanilla extract', 'vanilla powder', 'whipped cream']"
853,شية بالجمر,Africa,0,False,Saudi Arabia,Sudan,"['salt', 'garlic']","salt, garlic, meat","['beef cubes', 'onions', 'garlic', 'tomato paste', 'water', 'spices', 'salt', 'pepper', 'chili powder', 'oil']","['salt', 'garlic']"
853,شية بالجمر,Africa,1,True,Egypt,Sudan,"['salt', 'garlic']","salt, garlic, meat","['lamb meat', 'onions', 'garlic', 'tomato paste', 'chili peppers', 'pepper', 'salt', 'water', 'palm oil', 'spices']","['salt', 'garlic', 'meat', 'lamb meat', 'onions', 'tomato paste', 'chili peppers', 'pepper', 'water', 'palm oil', 'spices']"
853,شية بالجمر,Africa,2,False,Lebanon,Sudan,"['salt', 'garlic', 'meat']","salt, garlic, meat","['meat (usually lamb or beef)', 'onions', 'tomatoes', 'garlic', 'bell peppers', 'spices (such as cumin, coriander, cinnamon)', 'salt', 'water', 'oil', 'bread (such as flatbread or pita)']","['salt', 'garlic', 'meat', 'onions', 'tomatoes', 'bell peppers', 'spices (such as cumin, coriander, cinnamon)', 'water', 'oil', 'bread (such as flatbread or pita)']"
853,شية بالجمر,Africa,3,False,Saudi Arabia,Sudan,"['garlic', 'salt']","salt, garlic, meat","['lamb meat', 'onion', 'garlic', 'coriander', 'cumin', 'paprika', 'tomato paste', 'salt', 'black pepper', 'water']","['salt', 'garlic', 'meat', 'lamb meat', 'onion', 'coriander', 'cumin', 'paprika', 'tomato paste', 'black pepper', 'water']"
853,شية بالجمر,Africa,4,False,Egypt,Sudan,"['salt', 'garlic']","salt, garlic, meat","['Marinated beef or lamb chunks', 'Onions', 'Tomatoes', 'Garlic', 'Green peppers', 'Spices (such as cumin, coriander, and paprika)', 'Salt', 'Black pepper', 'Lemon juice', 'Peanut oil']","['salt', 'garlic', 'meat', 'Marinated beef or lamb chunks', 'Onions', 'Tomatoes', 'Green peppers', 'Spices (such as cumin, coriander, and paprika)', 'Black pepper', 'Lemon juice', 'Peanut oil']"
852,سجوك بالخضار,Africa,0,False,Morocco,Sudan,"['tomato', 'green peppers', 'Oil']","tomato, sausage, green peppers, Oil","['okra', 'onions', 'tomatoes', 'garlic', 'coriander', 'green chili peppers', 'carrots', 'potatoes', 'salt', 'vegetable oil']","['tomato', 'sausage', 'green peppers', 'Oil', 'okra', 'onions', 'garlic', 'coriander', 'green chili peppers', 'carrots', 'potatoes', 'salt', 'vegetable oil']"
852,سجوك بالخضار,Africa,1,False,Tunisia,Sudan,"['tomato', 'oil']","tomato, sausage, green peppers, Oil","['okra', 'tomatoes', 'onions', 'garlic', 'bell peppers', 'coriander', 'cumin', 'spices', 'vegetable oil', 'salt']","['tomato', 'sausage', 'green peppers', 'Oil', 'okra', 'onions', 'garlic', 'bell peppers', 'coriander', 'cumin', 'spices', 'vegetable oil', 'salt']"
852,سجوك بالخضار,Africa,2,False,Algeria.,Sudan,"['tomato', 'green peppers', 'oil']","tomato, sausage, green peppers, Oil","['okra', 'tomatoes', 'onions', 'garlic', 'green peppers', 'coriander', 'spices', 'water', 'oil', 'salt']","['tomato', 'sausage', 'green peppers', 'Oil', 'okra', 'onions', 'garlic', 'coriander', 'spices', 'water', 'salt']"
852,سجوك بالخضار,Africa,3,False,Morocco,Sudan,"['tomato', 'oil']","tomato, sausage, green peppers, Oil","['okra', 'onions', 'tomatoes', 'garlic', 'bell peppers', 'chili peppers', 'coriander', 'cumin', 'salt', 'vegetable oil']","['tomato', 'sausage', 'green peppers', 'Oil', 'okra', 'onions', 'garlic', 'bell peppers', 'chili peppers', 'coriander', 'cumin', 'salt', 'vegetable oil']"
852,سجوك بالخضار,Africa,4,True,Egypt,Sudan,"['tomato', 'oil']","tomato, sausage, green peppers, Oil","['okra', 'tomatoes', 'onion', 'garlic', 'potatoes', 'bell peppers', 'coriander', 'spices', 'oil', 'water']","['tomato', 'sausage', 'green peppers', 'Oil', 'okra', 'onion', 'garlic', 'potatoes', 'bell peppers', 'coriander', 'spices', 'water']"
842,الأرز وصلصة الفاصوليا,Africa,0,False,Egypt,Sudan,"['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'rice', 'chicken', 'white beans']","black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans","['رز', 'زيت', 'بصل', 'ثوم', 'ملح', 'فلفل أسود', 'فاصوليا', 'طماطم', 'معجون طماطم', 'مرقة دجاج']","['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'beef', 'rice', 'chicken', 'white beans', 'ثوم', 'فلفل أسود', 'فاصوليا', 'طماطم', 'معجون طماطم', 'مرقة دجاج', 'رز', 'زيت', 'بصل', 'ملح']"
842,الأرز وصلصة الفاصوليا,Africa,1,False,Egypt,Sudan,"['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'rice', 'chicken', 'white beans']","black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans","['رز', 'فاصوليا', 'بصل', 'ثوم', 'طماطم', 'زيت طهي', 'ملح', 'فلفل أسود', 'كمون', 'كركم']","['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'beef', 'rice', 'chicken', 'white beans', 'ثوم', 'طماطم', 'زيت طهي', 'ملح', 'فلفل أسود', 'رز', 'فاصوليا', 'بصل']"
842,الأرز وصلصة الفاصوليا,Africa,2,False,Egypt,Sudan,"['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'beef', 'rice', 'chicken', 'white beans']","black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans","['رز', 'فاصوليا', 'بصل', 'ثوم', 'طماطم', 'زيت زيتون', 'ملح', 'فلفل', 'بهارات', 'كمون']","['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'beef', 'rice', 'chicken', 'white beans', 'رز', 'فاصوليا', 'بصل', 'ثوم', 'طماطم', 'زيت زيتون', 'ملح', 'فلفل', 'بهارات', 'كمون']"
842,الأرز وصلصة الفاصوليا,Africa,3,False,Egypt,Sudan,"['rice', 'beans', 'onion', 'salt', 'pepper']","black pepper, onion, olive oil, salt, tomato sauce, beef, rice, chicken, white beans","['rice', 'beans', 'tomato paste', 'onion', 'garlic', 'vegetable oil', 'salt', 'pepper', 'spices', 'water']","['black pepper', 'onion', 'olive oil', 'salt', 'tomato sauce', 'beef', 'rice', 'chicken', 'white beans', 'tomato paste', 'garlic', 'vegetable oil', 'spices', 'water']"
